barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h,go_category,go_description,tsne_0,tsne_1
WBGene00006557,tbx-38,-0.44790195663019716,0.2126115448892527,-0.474743559642155,1.7293515242045032e-07,-0.08533190567693438,-0.1541707376526844,-0.23217315516005765,0.6422958609715348,-0.09051214142017106,0.8458291898208081,MF,DNA-binding transcription factor activity,10.097515,-10.326212
WBGene00006571,tim-1,-0.09427870482536349,0.2675357292737406,0.03086328029417018,0.20570489451276863,0.07150465498995295,-0.010956109570060768,-0.320573692116338,0.07456755872652643,0.043617483641265054,0.02058317277637478,CC,intracellular,-23.373205,39.920506
WBGene00006575,tir-1,0.23696906732681278,0.7930477449379634,0.6797006227239422,0.8973572362815556,0.8108272349785537,0.7221149607995407,0.5920908444580864,0.9791366372027621,0.6962442729111178,0.19658696586117586,BP,immune system process,-31.415636,-31.407320000000002
WBGene00006577,tlf-1,-0.17360599809671395,0.21683949429346505,-0.12009778143707805,0.019789040099540856,-0.1187347116579538,-0.14790997508722104,-0.3636817993789663,0.011796519355405266,-0.12550796055301738,-0.049264281270657406,CC,intracellular,26.800299,32.46539
WBGene00006578,tli-1,-0.14606446576402377,0.2774671135676705,0.025875723769066994,0.26915830080003467,0.14297068371054955,0.14841713769921938,0.0166403468893197,0.7019324428648765,0.7718220021686992,-0.006037672252620752,MF,ubiquitin-like protein binding,-17.752321,-9.9193
WBGene00006579,tlk-1,-0.12376558560421103,0.24174297559891578,0.0012373415216675454,0.1569778592125406,0.01758324822505486,-0.018137870929860966,-0.2512526367276866,0.11174418131114372,-0.06268957980881407,0.008984379850369706,CC,intracellular,-11.904262,47.617540000000005
WBGene00006590,toc-1,-0.08366431595217261,0.23260867632475524,0.023647427841865465,0.14437863384468663,-0.008436555478454011,-0.09537669343417132,-0.30558140292409686,0.0790319453338153,-0.02120925635518045,-0.061423380597377175,BP,transport,-5.0213943,44.325974
WBGene00006595,top-1,-0.10064213890036999,0.21861779254053637,-0.029285317931094568,0.07316291310194956,-0.020043403620432443,-0.09822346413167349,-0.39330105738861754,0.012472760073142908,-0.10553597372805612,0.002462065652245826,CC,intracellular,23.987314,59.170513
WBGene00006607,tre-1,-0.11678480230133115,0.24728523098787925,-0.03619211019224977,0.047583044822470555,-0.10145793638875489,-0.11510428010185425,-0.3224238452611825,-0.024147435875495837,-0.08569865371673568,-0.07942665258755799,BP,carbohydrate metabolic process,25.390055,46.707344
WBGene00006621,try-3,-0.17584973437560603,-0.0503188378766124,-0.21025974113492296,-0.31068402041064314,-0.4128888754793856,-0.5044724248059715,-0.4893020044603764,-0.2974116354613967,-0.7248328791408944,-0.9307371571982301,MF,peptidase activity,46.846466,-6.7658496
WBGene00006626,tsn-1,-0.16476235034233255,0.1786659304534144,-0.013295177612972608,0.13461289002782273,0.0221248514938992,-0.09323506127249637,-0.369819267436613,0.06056698628251489,-0.015733093304683088,-0.109231910467666,CC,intracellular,3.2536509999999996,55.9439
WBGene00006627,tsp-1,0.37018341404483834,1.362570169618671,1.5214269315705806,2.5128546771361506,1.2841435623473103,0.9652347880643166,0.9802369850121906,2.00734203526307,1.17101519903912,-0.4052562180568078,BP,immune system process,-29.994253000000004,-48.52036
WBGene00006638,tsp-12,-0.11399716252504799,0.2656574005878056,0.003732941243562493,0.13981030072763367,-0.06461029922201256,-0.07939066500293634,-0.3069954196655438,0.10313452410403734,-0.04006396267075285,-0.051639095358985365,CC,intracellular,-1.7560436000000001,42.508953000000005
WBGene00006640,tsp-14,-0.2634549407801794,0.2406037525111806,-0.12629570216747243,0.11223830921611544,0.008387937160993175,0.04145976699484599,0.07379039734302673,0.6620795631639016,0.09953581350689511,0.6264222425838497,BP,anatomical structure formation involved in morphogenesis,3.6858587,-14.929246
WBGene00006643,tsp-17,-0.2260035092156114,-0.029146146542817775,0.049630945953136774,-0.029146149683113798,0.06350311314540669,0.028569384591836666,-0.4246873867996017,1.3923176326544002,-0.05139892484186692,0.6870608405897212,CC,plasma membrane,5.107862,-36.808582
WBGene00006646,tsp-20,-0.16939922989135336,0.1981551591340729,0.07179078790932181,0.2990345749735148,0.33615854844532933,0.36909823767099326,0.24149340172991174,0.6825341341995586,0.23614680287729328,0.6680477526596338,CC,plasma membrane,-12.403775,-17.205574
WBGene00006666,twk-11,0.4290737866179377,0.13089436297149426,0.510538264122042,0.2304303118900357,0.3363634545492129,0.13823683971809153,-0.07442450570435977,2.5482299854807593,0.20967197478379163,0.9085021114791232,CC,plasma membrane,-2.757112,-49.260661999999996
WBGene00006667,twk-12,-0.220308931491906,0.028896331505533723,0.33024348326394026,0.7227188649282077,0.29329238786893974,0.7941906047738456,0.7252432379032143,0.8321585327715884,0.7302788140992504,0.8827845137063814,BP,transmembrane transport,-43.799034000000006,-24.39515
WBGene00006670,twk-16,-0.2700890071878064,0.16376815535633504,-0.0854219933047311,0.23810528941233144,0.1434322646610191,0.416293821929699,0.4294178251209111,0.05668050635398991,0.3309482327089661,0.9225560326309896,BP,transmembrane transport,-56.19100600000001,2.7975779
WBGene00006679,twk-26,-0.21471091912088003,-0.16331831046499268,-0.8320800118012288,-0.7731060249049104,-0.8502527449759372,-0.612844149602938,-0.8686573399094932,-0.986537580090352,-0.688932787995304,-0.7558739000882397,BP,transmembrane transport,59.271202,-10.328873
WBGene00006680,twk-28,0.2028170296148346,0.48542695042967665,0.5200071787872211,0.660958044776125,0.7380541378059142,0.7016956310967011,0.6012032570906154,1.11254288609652,0.9697422837679941,0.7380541587123286,BP,transmembrane transport,-42.825953999999996,-30.654825
WBGene00006682,twk-30,-0.2697122567312844,0.16678973642511608,0.08942119330264475,0.05776589030533685,-0.3490883913477987,-0.5671353012319251,-0.8286519362325633,-0.0025646463388895313,-0.43308739275688524,-0.7663035217705652,BP,transport,34.648720000000004,8.288482
WBGene00006683,twk-31,-0.22334175836568804,0.03747487016114803,-0.09818027156779507,0.07219628099468167,-0.08000749090582904,0.20328374875290756,0.2614517292696785,0.7282072046448604,0.2614517628540103,0.6025720191502799,BP,transmembrane transport,4.956772,-17.667103
WBGene00006685,twk-33,-0.19084046072280358,-0.0893824670683312,-0.20325970296586426,0.03390553459082568,-0.04772693225897484,0.03742860184743435,0.1343814565827408,-0.11457426188342268,0.10278227522126926,0.8854254215148725,BP,transmembrane transport,-53.227543000000004,12.663138
WBGene00006690,twk-39,-0.25633957002807506,0.12393252643090058,-0.4134404962689491,-0.37563843734540026,-0.8760673562389565,-0.6486569149932047,-0.42626448226883973,0.13270290424444653,-0.9668328136895212,-0.1514704079685103,MF,transmembrane transporter activity,32.014885,-6.2082415
WBGene00006700,uba-2,-0.1271035527917812,0.25576181845468327,0.02995371595871177,0.17799679085364062,0.12488785077762543,0.05214695461649477,-0.25040982833175374,0.1695086387520366,0.0886500032255011,0.12063575618303979,CC,intracellular,-29.957687,38.53365
WBGene00006703,ubc-6,-0.12497711316272131,0.23480252096741872,0.021915939546717667,0.10558605441868174,-0.004903483611440329,-0.0792660373734595,-0.2868800032584593,0.010135741892295158,-0.038250617380251484,-0.07112910526533156,BP,cellular protein modification process,-3.5234267999999997,54.100258
WBGene00006705,ubc-8,0.11639758936787636,0.653690284480323,0.15157843750473887,0.2326691301005983,-0.33921061501198224,-0.2456128826641164,-0.5373080555882996,-0.08671488818385154,-0.5962017187862765,-0.5542147408616636,MF,ion binding,33.296917,-13.549726000000001
WBGene00006708,ubc-13,-0.13996823560191718,0.19232379929465182,-0.05398663799287995,0.12626839681157875,-0.017068839248563172,-0.1251937024023846,-0.3162627040360002,0.011832148965044809,-0.07117015930846726,0.017671847272426433,CC,intracellular,11.2134,59.95778000000001
WBGene00006720,ubc-25,-0.17215806503391562,0.2464740498257676,-0.03389962361993781,0.11305705511038866,-0.03533868103557758,-0.06584422678401758,-0.30012232370102243,0.11764999496067041,-0.07776181890334044,-0.02894987412503358,CC,intracellular,3.0694369999999997,47.50958
WBGene00006729,ucp-4,-0.10949738183673752,0.1338493944497845,-0.004580719796230426,0.02118698434729893,-0.1195375806306398,-0.15998633041367505,-0.29999027755232976,0.02543714858436985,-0.10949735656957404,-0.08220795301361683,BP,response to stress,25.194206,36.394363
WBGene00006734,ufd-2,-0.09235176316325422,0.21254641193202062,0.009860662547955812,0.10648603087385666,0.07065036262783408,-0.047801708425187606,-0.3291932736449361,0.021729968699416347,-0.041223722597244716,-0.06756773151049789,CC,cytoplasm,-3.4392786,60.609478
WBGene00006736,ulp-1,-0.10151012598114839,0.1934107514696457,-0.020832997104530904,0.030448777498445878,-0.022145071883068468,-0.107946575989458,-0.37789064000044625,0.024465464512026358,-0.11003783493200991,-0.09462195004270679,BP,DNA metabolic process,26.75481,44.28151
WBGene00006737,ulp-2,-0.14131792122323716,0.15397273780297382,-0.07501690418868279,-0.005747475895014453,-0.08426489405192683,-0.16528085362484468,-0.392767877277179,-0.040874083318042764,-0.1971326995428493,-0.1494516710466467,CC,cytoplasm,36.940838,29.089841999999997
WBGene00006740,ulp-5,-0.09294417141199318,0.1771557385580511,0.020906093250516733,0.14259971358413281,0.03669115187731187,-0.11022210822773904,-0.33473317022058247,0.1324648869034668,-0.03680106153412943,0.006386044521677903,MF,peptidase activity,-8.317043,47.328514
WBGene00006750,unc-10,-0.15851631331257288,0.3304809874777508,-0.028549575223822288,0.15249058054258313,-0.26928651698196315,-0.24366895509200326,-0.37782935549841934,0.31958684929070635,-0.4733896329634737,0.2301698907747376,CC,cytoplasm,6.6859345,25.575966
WBGene00006755,unc-16,-0.11589095506387004,0.2632413410109571,0.047134168764005224,0.18989857751937933,0.08494070898842132,0.06453441193772846,-0.24233051118824456,0.10318164327713397,0.051589510904934244,0.07820423340575822,CC,cytoplasm,-28.444832,36.32972
WBGene00006760,unc-23,0.12246551198169087,0.8225664995758066,0.9431768689149767,1.5006666823329393,1.5205720065881394,1.7043672297605799,1.7597905910196996,2.2864260903995,2.635910092553811,0.7295173509991866,CC,nucleolus,-37.644024,-52.474846
WBGene00006766,unc-30,-0.3025625247971586,0.0275860933928449,-0.4545655418686012,-0.26192049855386124,-0.36575634875602425,-0.5011081146368781,-0.5169620493991154,0.5028283727580884,-0.36575627235804653,0.89308495312034,MF,DNA-binding transcription factor activity,13.140857999999998,-6.9024262
WBGene00006768,unc-32,-0.09739521681187391,0.26725975438121985,0.011519039489163774,0.11993953131703883,0.056278041957099845,-0.026695308531206052,-0.29963765415212773,0.10524082765866716,-0.02980336174838527,-0.063302909069618,CC,cytoplasm,-13.724076,43.38715
WBGene00006772,unc-36,0.14046970206779186,0.37565002965411054,0.19461473454986233,0.42765238185262255,0.208326824309351,0.41925480741346455,0.44843478604862064,0.7158644110602701,0.4065660778000115,0.5333708643493225,CC,cytoplasm,-33.840664000000004,-7.130207
WBGene00006776,unc-40,-0.11650653603222239,0.23719794434368247,-0.0013588930458157122,0.0955987442551276,0.034385071014678914,-0.008346801755699573,-0.29288848876160944,0.14329353192275285,0.03544571765602278,0.08194360881318374,BP,embryo development,-29.176920000000003,42.750972999999995
WBGene00006781,unc-45,-0.13259735350422908,0.24385056979142483,-0.03208433417003054,0.10231817989078174,0.010988694018900347,-0.03790323077766544,-0.3186343641646783,0.1535607337369882,0.03014589894050701,0.06408152693129843,CC,intracellular,-25.609898,52.02213
WBGene00006788,unc-53,-0.2763180021432925,0.11293225350675051,-0.08823772271169883,0.013513608412331735,-0.09768150433285783,-0.06705781780401754,-0.09578780968621725,0.7659515652885922,0.06577209947131024,0.6176464223861533,BP,cell morphogenesis,4.5185213,-15.506907
WBGene00006791,unc-57,-0.15664914056967838,0.1903873179378941,-0.022105999173195556,0.14577754026962175,-0.004660819947577721,-0.03822787903312985,-0.27778776359210866,0.15353807072684766,-0.02116123050247065,-0.008601016561783581,CC,intracellular,-5.1703334000000005,34.61608
WBGene00006801,unc-68,0.12343737873360183,0.4803629074819291,0.2916786740201971,0.45084237765541424,0.17655138438637685,0.3704520693554141,0.27675680144270487,0.2738922682867333,0.3168504766728244,0.37091434290180914,MF,ion binding,-21.047964,-1.4832867
WBGene00006808,unc-76,-0.1869566391349009,0.15676665290068748,-0.07211887277093254,0.07089456005924966,-0.08272226282990758,-0.10652199477719648,-0.3468577865205855,0.09811217564921648,-0.12041362169220804,-0.041386834739087774,CC,intracellular,10.35799,30.18923
WBGene00006816,unc-84,-0.12262391221531832,0.2677914773522634,-0.020145038295281914,0.10010798757031125,-0.012273233982264209,-0.08332666455089122,-0.2802169894143729,0.19148990068265448,-0.0810933800379372,0.04462351438635004,CC,intracellular,-1.0541399,30.245739
WBGene00006818,unc-86,-0.35924951668484795,0.07186617626033076,0.16820046550330048,-0.0715530567734124,-0.06748342602272928,-0.3055389080501758,-0.5002395545612579,1.2968918259728603,-0.36423231801726264,0.5215372764127668,MF,DNA-binding transcription factor activity,11.047554,-37.322945000000004
WBGene00006823,unc-94,-0.10876288901211062,0.2525094044151608,0.0011089778554964624,0.17527451364766655,-0.04740618470099989,-0.07743056918482871,-0.2844470789285092,0.10423469126063623,-0.0562834984497389,-0.022403729445397147,CC,intracellular,-1.1523911,41.897118
WBGene00006829,unc-101,-0.07400051760206683,0.25296406368642543,0.038660248325363966,0.17178791952714434,0.06879089743011413,-0.011911612841580599,-0.22582145080826077,0.1319374138906788,0.004605999505416847,0.023827235497234867,CC,intracellular,-23.00714,35.709526000000004
WBGene00006833,unc-108,-0.15342284453544508,0.21742958500902532,-0.03493520695149144,0.08106485632295879,-0.09383188004089948,-0.10780701298454431,-0.2857969123762292,0.10821497040148031,-0.06149384011362358,-0.10437664036807881,CC,intracellular,10.013361999999999,42.077393
WBGene00006845,unc-122,0.37941374315953347,0.15551777674490985,0.023270025559082086,-0.07214956580014054,-0.34260142426088613,0.023270088238028563,-0.4189522222790387,0.7013420101425041,-0.2560137232825612,1.5453256055132911,CC,plasma membrane,3.5787894999999996,-9.60362
WBGene00006856,usp-14,-0.1303098193982768,0.22411257295784814,-0.014644009942831993,0.08979978975928482,0.0538189339930053,-0.020131059049020905,-0.28169265615383665,0.08096393559540616,0.040940114790906534,-0.01149064064200811,CC,intracellular,-21.638824,49.77073
WBGene00006868,vab-1,-0.08872712204352506,0.2805001583012956,0.08727878433851544,0.2142009892972805,0.08878949819359505,0.05785383079895112,-0.2083319957102816,0.21560782494281483,0.033783509371774656,0.07983065114402699,BP,embryo development,-26.543411,31.856283
WBGene00006888,vbh-1,-0.1149652283717506,0.21458951269470994,-0.020525787148695684,0.09661238457022137,-0.02920130794698217,-0.14036337308412783,-0.4113068760262868,-0.0385434837778833,-0.08506252267490577,-0.14558228087912628,CC,cytoplasm,35.97793,44.539776
WBGene00006923,vhp-1,-0.1430067142410607,0.9123174303335961,0.5318023885975602,0.9124064809650001,0.5443732624712787,0.5761720157451329,0.5414997637806849,1.10299258634417,0.8017701577562732,-0.245689287970003,BP,response to stress,-29.06056,-34.795536
WBGene00006928,vit-4,-0.09367822006801774,0.16758920328556748,0.051174065770407395,0.11197174850610381,-0.022934497800931375,-0.104357791332502,-0.3103107471748574,0.014792209305960924,-0.15743572959332663,-0.3016446521337839,BP,transport,21.901075,43.30108
WBGene00006931,vps-26,-0.12580724402724996,0.16090806945359049,-0.057351281523268405,0.010974335768610288,-0.1018588078173508,-0.19590284477848918,-0.38499613971811186,0.009439911362134623,-0.17723962313022223,-0.16785773193394427,CC,intracellular,31.26653,29.416956
WBGene00006933,vps-35,-0.12129752787282921,0.21782329337714756,-0.017559875266982772,0.10181348056425321,0.029240643556525114,-0.08589265684350078,-0.3511201663893102,0.04442926668192726,-0.0547632386960748,-0.059460287770009224,CC,intracellular,0.8611066999999999,56.10290500000001
WBGene00006934,vps-54,-0.11248264225365112,0.17575770980338135,-0.031980736994249526,0.0702532044627251,0.045748324139422536,-0.07167019937543984,-0.36026680619097107,-0.0003946849981524281,-0.04546298526997905,-0.05840429398584934,CC,intracellular,26.214525,55.00555799999999
WBGene00006936,glp-4,-0.08611173871528344,0.28163815365540756,-0.03452200151725915,0.0689813393856209,0.027968412278667643,-0.12744728470797106,-0.40046656270545,-0.030228454696089813,-0.1029166484559969,-0.06124948048745882,CC,intracellular,30.094158,50.194344
WBGene00006940,wee-1.3,-0.11531545094322215,0.21425366148469216,0.012939884794787915,0.11548865124745689,-0.011731017099468666,-0.08386300748844189,-0.29452486138953127,0.10460507274075326,-0.06785441723316499,-0.09967112740613882,CC,intracellular,-0.27988422,45.060776000000004
WBGene00006941,wnk-1,-0.15771301484089317,0.16764295821370645,-0.036494170744748367,0.06901282186408153,-0.04447166131053404,-0.11182912724079497,-0.40101268925187483,-0.012879337610843145,-0.1621609284208141,-0.09767957475037292,CC,intracellular,29.875313000000002,39.544018
WBGene00006943,wrm-1,-0.12409592175911666,0.27492814787906994,0.01428510291645857,0.11312487950242556,0.0397269287282338,-0.014386317072897725,-0.326004733859226,0.07932103564634119,0.0015988896238905426,-0.016127345817283256,CC,intracellular,-15.956891,47.302997999999995
WBGene00006947,wrt-1,-0.26049427308903006,-0.35081481931934544,-0.1470677174186079,-0.5365285497633501,-0.34676797187346864,-0.3753365588167341,-0.8041800508643728,2.3980564466795986,-0.6516214884245564,1.2569314482247407,CC,extracellular region,10.666591,-53.219265
WBGene00006950,wrt-4,-0.662964688720086,0.1541711419548104,-0.05528218938470442,-0.4553692604777533,-0.5634283987259741,-1.47031937529382,-1.07800218092473,1.1831225235885192,0.19264529214467352,0.042750288173266426,CC,extracellular region,19.948563,-43.95081
WBGene00006958,wve-1,-0.14069138493652922,0.2169743089265772,0.029363086134155836,0.19613428005442834,0.033435721490061354,-0.06244350489026562,-0.31160910297558697,0.24093200342271892,-0.047891494787817734,0.08535899056914964,CC,intracellular,-18.025633,28.764784000000002
WBGene00006959,xbp-1,0.08652474495124629,0.6042670672278536,0.13678117517653732,0.22798893306808843,-0.12053995330371059,-0.11945330696629242,-0.26702849685915364,-0.009045287049533002,-0.11485911823475536,-0.27858145029246106,BP,response to stress,2.8928728,10.035905
WBGene00006962,xol-1,-0.12848584069430924,0.25644774228858047,-0.03759669810936117,0.06795756239760564,-0.1259525098998573,-0.3799038019165364,-0.5158990915505166,0.06130402996596018,-0.21468146975608615,-0.1880135038642914,CC,organelle,31.595447999999998,21.554802
WBGene00006968,yars-2,-0.11358289856696135,0.2194447537916453,-0.023488672694731427,0.07088961519012926,-0.019320351484508613,-0.07721719049815867,-0.34959708811483825,-0.0237294670166035,-0.11520728933484126,-0.04549019124324172,CC,intracellular,25.243692000000003,50.97453
WBGene00006974,zen-4,-0.09991433347305101,0.3253099975699456,0.07558122101000286,0.2115161566168826,0.07809460620046416,0.016770992252991945,-0.2569143743753628,0.17323927437167974,0.0032897651520062965,0.029930689525064835,CC,intracellular,-25.686085000000002,31.712398999999998
WBGene00006976,zhp-3,-0.14010415321117797,0.18226439679737005,-0.039799254648754,0.07751028037208485,-0.08013596391087052,-0.17460953730478757,-0.3615424540168801,0.007336835053138202,-0.18748034140637593,-0.1406328299805999,CC,intracellular,31.288576000000003,30.053959000000003
WBGene00006978,zig-1,0.2326608264767014,0.5000736967858384,0.3285083561287614,0.5303563271246166,0.34076581303876985,0.5870221472583417,0.5766949581015552,0.5870221603853967,0.6553519079102283,0.678715908562225,BP,cell adhesion,-43.361897,-18.910618
WBGene00006983,zig-6,0.2858288470748356,0.4942279871027946,0.4461909092083367,0.5730296082843083,0.38562445772513776,0.5176597946323387,0.6046342610413955,0.31859695984496206,0.8901566714301996,0.6643404852371191,BP,anatomical structure development,-46.861732,-18.561909
WBGene00006986,zip-1,-0.12881513526572608,0.27240951665704927,-0.19187740753787796,-0.09808289491261402,-0.2046505007149122,-0.29031717003884605,-0.37142682922449133,-0.27537163771397744,-0.33610573744775873,-0.12462361952019396,MF,DNA binding,35.92712,11.803979
WBGene00006988,zyg-1,-0.10680021271624973,0.27276096213311085,0.06271531618027737,0.15779900823495474,0.0725565778648729,0.008265833836558656,-0.2720749381519614,0.1193166284207674,0.028016331721353538,0.08219454878976862,CC,intracellular,-27.605041999999997,38.222797
WBGene00006997,zyg-12,-0.12056455384527176,0.23376210270383346,-0.061100338776841845,0.04824718010897833,-0.023903281787094777,-0.10516673118748354,-0.3318290671190418,-0.027598244715612452,-0.10997976486238681,-0.07087785150056192,CC,cytoplasm,24.990108,48.848929999999996
WBGene00007008,rfp-1,-0.1369583552596607,0.23499019247967468,-0.05069498561440966,0.09321862685487936,0.0006542062759464784,-0.08722906630293625,-0.27628547928204483,0.021736571865595522,-0.054701725899846565,-0.06688708882439354,CC,organelle,4.946983,58.966587
WBGene00007009,wwp-1,-0.1284721046591759,0.2254416624702067,-0.062144632184899073,0.13433148092744318,-0.11515646533673785,-0.1485700090928388,-0.2820082103585282,0.07915063230993269,-0.106487974439891,-0.11334346235540771,CC,cytoplasm,10.849296,42.514687
WBGene00007016,mdt-15,-0.135428724331093,0.18753614786758277,-0.07971126685468999,0.052158139327083575,-0.07586098880959025,-0.1265577580678432,-0.35964911279726763,-0.04644831853298559,-0.1531867088850447,-0.11117813199660986,BP,embryo development,31.242996,40.357407
WBGene00007017,mdt-17,-0.10421007311806196,0.25452367724686376,0.12135177264855734,0.2989062721681943,0.18726977537077083,0.08457480102128478,-0.12630248508510267,0.3663746521840672,0.32100702993004937,0.3951904285564716,BP,anatomical structure development,-23.035963,10.957677
WBGene00007023,mdt-27,-0.13016720483822386,0.19862142623796508,-0.05040460386549572,0.06553770696951666,-0.06954082844067866,-0.1574971598564492,-0.37370458324512157,0.0933352357258066,-0.14839624416392283,-0.09785985753921,CC,organelle,21.969694,36.297385999999996
WBGene00007026,mdt-31,-0.10776711085412494,0.21351593057960194,0.022860409830045114,0.08144781574426041,-0.007500662428956417,-0.03697853203764456,-0.3308583640085203,0.1069580323101853,-0.0053965217006126665,0.09411915128589321,CC,organelle,-22.091888,54.884094
WBGene00007042,pbrm-1,-0.10720418680514232,0.2751090074811273,0.030545911357352296,0.1965927270995138,0.10832764712246501,0.046799326544674,-0.2243231389226512,0.1939140359842142,0.01203434265928749,0.0879300498709572,CC,intracellular,-26.437905999999998,32.76174
WBGene00007043,tag-179,-0.13039014544435013,0.2087090411190431,-0.01182222786351872,0.03730444685404599,-0.10821578173951973,-0.1902324847527357,-0.3978589276801152,-0.011056512604728397,-0.1874185444552099,-0.18353130093580639,CC,intracellular,30.905415,28.751646
WBGene00007045,tag-189,-0.11941017930648012,0.1544545399253856,-0.008634316606359604,0.05448382644599725,-0.08761741939449319,-0.16344266300247323,-0.3709879091209629,0.04345808080060465,-0.16742520012630724,-0.16513087667271975,CC,intracellular,30.270317,29.928836999999998
WBGene00007048,nfx-1,0.14100203379818943,0.5211110993506001,0.13904408781797706,0.23254149392463574,0.11688955146621005,0.013871042367787467,-0.2519497081801987,0.0696964768136965,-0.02131141388960156,-0.05677735386255822,MF,ion binding,-7.77565,12.335617
WBGene00007053,chd-7,-0.16993830584692304,0.23860906864240228,-0.010263298925721642,0.1305065400778993,0.013695800597067986,-0.13529903586197722,-0.3883004188876962,0.21028680439152758,-0.17222911915836292,0.07318129285232544,CC,intracellular,2.347547,29.626147999999997
WBGene00007054,scpl-1,-0.11219542266692617,0.2784015456337894,0.006356327118393068,0.15309632925398908,0.01720226259819846,-0.006636209275224125,-0.24742909606089913,0.10012425766991129,-0.023412826140473797,0.07215114682024115,CC,intracellular,-26.682495,46.526142
WBGene00007058,dmd-6,0.13983752755872736,0.8077627993164072,0.28126847052915416,0.4432161848612495,0.030459122547762618,0.11173926090046393,0.07979804483237274,0.3734520890642603,0.10955500828992193,-0.006219440309508606,MF,ion binding,-10.187127,4.909976
WBGene00007059,vps-52,-0.10374305798200201,0.2360536379110556,-0.04113259491383037,0.11409965780078934,0.04141312728607893,-0.07498141712391337,-0.3074787129794787,0.2204601822468888,0.00983046335321447,0.010918653186694272,CC,intracellular,-17.425446,30.775902000000002
WBGene00007063,2L52.1,-0.18170790844018914,0.20860348500623438,-0.12680163899713914,0.0013094931662536169,-0.032232845252296194,-0.09380809644052146,-0.40170857084034406,-0.024217818296994764,-0.09427420425256283,0.10847393358810287,not labeled,not labeled,21.895594,61.58644
WBGene00007087,B0001.2,-0.10726324077708327,0.1741176521811365,-0.10397519210563821,-0.00848731641768019,-0.11059045829667369,-0.18944981250346693,-0.4715480719607772,-0.07896094559799671,-0.19408129044498423,-0.13904095214129608,not labeled,not labeled,39.362536999999996,27.538415999999998
WBGene00007088,B0001.3,-0.14136813108444635,0.20104918850325326,-0.03170016195064029,0.10285066833701784,-0.009209269867405112,-0.10740248152705778,-0.3137730858806833,-0.005505491590954925,-0.021690073506071883,-0.0008405199275456354,not labeled,not labeled,10.91436,61.6721
WBGene00007089,B0001.4,-0.14780726538745625,0.17314402426163333,-0.04328341519433643,0.08144955281670363,-0.02948048638349743,-0.12074729954376995,-0.2696600292275182,0.038199983891871625,-0.058087354944035496,-0.008541292682795465,BP,cellular nitrogen compound metabolic process,10.949072,57.06276
WBGene00007092,B0001.7,-0.14009248012492037,0.20464441353248652,-0.039982948973261045,0.07843882504292488,-0.01427070024514876,-0.09626251836092337,-0.3193699943671904,0.08651556483716938,-0.0887764876427326,-0.0923176312398013,not labeled,not labeled,17.114918,45.33663
WBGene00007093,B0001.8,-0.15498804742030536,0.16577664227589928,-0.10818781723712512,-0.010336563690940714,-0.09217148884159343,-0.11218056647703722,-0.37945481391351166,0.008533821007345566,-0.13932517238997733,-0.04996033475171657,not labeled,not labeled,26.959427,32.849266
WBGene00007094,B0019.2,-0.10186530236304048,0.2643771431327657,0.039632605152300826,0.16254742871523575,0.07277367518326905,0.0016345064945415544,-0.2516555278227388,0.15196816828676774,0.022714705872367347,0.10343191307908661,MF,DNA binding,-28.161518,38.360588
WBGene00007097,B0024.4,0.39940704471531063,1.2400512117102096,2.336775885628569,3.05490819279712,1.2400512351902897,0.8562647179179912,1.1135627392841396,1.0608824109424493,0.7419320235193858,0.6177526648040512,not labeled,not labeled,-27.898273,-48.886540000000004
WBGene00007100,B0024.10,-0.08988297844055815,0.2625017793170734,0.03127342553079515,0.13198886284968303,0.061555229479365536,0.022254691560716466,-0.26115238369863025,0.1348501977994747,-0.0019414516129341308,0.035232891099338914,not labeled,not labeled,-22.274385000000002,35.588795000000005
WBGene00007102,B0024.13,-0.11792317603686353,0.21350242531023866,0.015534438905902448,0.1552447597265818,-0.10396132518411338,-0.08819500086238197,-0.3065653805470756,0.09079205795817558,-0.08607511150904834,-0.08368240375674585,CC,cytoplasm,8.304481,41.939945
WBGene00007106,B0035.3,-0.13286913762348807,0.19704367079109453,-0.01904779623875008,0.10587178923796081,-0.033273084292035016,-0.061820128819947584,-0.33052594033079163,0.10362777066413464,-0.018211566952579084,-0.012051360611577522,not labeled,not labeled,0.30425957,48.571133
WBGene00007110,leo-1,-0.10991825479824069,0.31250689074135884,0.025167516803866974,0.17265853185572588,0.02839533751137857,0.02264791294087587,-0.27461243985255024,0.15415426922336017,0.029519577789661966,0.06009851755750617,CC,cytoplasm,-27.062479999999997,38.237953000000005
WBGene00007111,sart-3,-0.12264734810879485,0.21134556988664954,-0.03166905674098697,0.03545316909725926,0.023527340444568168,-0.13250416505474583,-0.3364929376075345,-0.02452301184548844,-0.09744555117935061,-0.043667953097235035,CC,protein-containing complex,25.965092000000002,49.802876
WBGene00007114,mttu-1,-0.11189279937981755,0.19247691619231233,-0.05276644875454117,-0.023061774634772547,-0.09886281852895706,-0.09024111230207676,-0.3630507344444691,0.044394222256451954,-0.09526419676078124,-0.02854212137820511,CC,cytoplasm,15.159391000000001,48.609818
