barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h,go_category,go_description,tsne_0,tsne_1
WBGene00009963,fipr-26,0.5345338243207983,0.6103459010679869,0.5737857571320094,0.5884398308515368,0.6010419414210506,0.6120968029493257,0.5990601405499,0.6509398136947475,0.6219431266095188,0.5000000321363046,not labeled,not labeled,-36.2151,-51.566257
WBGene00009964,fip-6,0.4838291254003243,0.5588962258965917,0.5449091130533614,0.5553247315389314,0.5646608314440869,0.5952811240076181,0.5894851779424144,0.5653154235920788,0.518490925220136,0.463607931570049,not labeled,not labeled,-28.493078,-40.151867
WBGene00009973,F53C11.3,0.5073577721370459,0.5410391012343663,0.5200528124051238,0.5305233717870752,0.5189235065661464,0.5265216427659434,0.5182982738197133,0.5232500343904065,0.5395145887371098,0.5082443958733531,BP,immune system process,-23.599766,-12.691136
WBGene00009978,F53E4.1,0.492399136091516,0.5154202005301931,0.4940875946002766,0.4999057962527777,0.4908870596760838,0.4853857018299333,0.47162783570632505,0.4985806871137722,0.4865856977115342,0.4889678496738416,CC,cytoplasm,32.707516,23.911015
WBGene00009982,F53F1.4,0.5070275670171229,0.5221566084189475,0.5324389090230647,0.5524486295793568,0.5532657406725607,0.5718473321399756,0.5820787557500481,0.5531441159565705,0.5881651462144919,0.6052826439369594,not labeled,not labeled,-47.667435,-37.826435
WBGene00009996,F53F4.14,0.4945572704607749,0.5169854424220205,0.5014411808032928,0.5099521633989097,0.4995748158289095,0.4976150538255058,0.4826199983643231,0.5056349826487903,0.4989047532507933,0.5020120000830727,CC,intracellular,-21.01013,41.344803
WBGene00010001,F53F8.4,0.4870001345861945,0.5209956644149079,0.5122114749132154,0.5255822407562065,0.517724831636992,0.5337962391559863,0.5278747774492855,0.5147682276221549,0.5168290297536902,0.5163539607345721,not labeled,not labeled,-37.551178,2.249329
WBGene00010005,cnc-7,0.5221023277138189,0.5528140955156815,0.5625000099630075,0.6070448808786575,0.6100507735156737,0.6055035026927887,0.5985018403472819,0.5865414974635431,0.549016974093087,0.4555942042960865,not labeled,not labeled,-32.02471,-51.172615
WBGene00010013,F54B3.1,0.4914468664647808,0.5110009604913853,0.4963695119266502,0.5014460743275296,0.4990549351198296,0.4904993675822744,0.4699188461308234,0.4952789372785766,0.4898749380862911,0.4909765989042106,CC,cytoplasm,37.827354,38.634335
WBGene00010015,atad-3,0.4918028943259359,0.5133383662205455,0.4988138372727065,0.5071609627899454,0.5052864374784761,0.4967497997222133,0.4806593127359865,0.5009835442608523,0.4991223270052826,0.5054904265491869,CC,cytoplasm,-23.09192,58.18175
WBGene00010040,F54C8.7,0.4894327903622304,0.5116839891864823,0.4953465238904368,0.5043062649108676,0.4947610454070302,0.4929664673026281,0.4822193578260647,0.4994951755022932,0.4952930146215504,0.4972139715246467,CC,intracellular,19.56908,53.8884
WBGene00010047,F54D1.6,0.4927723421593974,0.5334904795787843,0.5066746120592196,0.5102079214261086,0.4943706476850787,0.4945966796188129,0.4863275826629766,0.5325321480433997,0.5003360283798515,0.4875359873308325,MF,ATPase activity,-4.2770963,16.453718
WBGene00010049,F54D5.3,0.4911899707908806,0.5157361476409824,0.5016687061375864,0.5050142085271757,0.4916759869595748,0.4922722523494836,0.4787032448671113,0.496533907514211,0.485537312936425,0.4793313601941686,not labeled,not labeled,24.512121,13.615745
WBGene00010054,F54D5.11,0.492944269059913,0.5161039339355634,0.5030102020204119,0.5097006292045771,0.5016063883136286,0.4976766256310329,0.4823383757391806,0.5070685474442033,0.4955939025092144,0.4987563987749224,CC,intracellular,-9.458861,41.001133
WBGene00010058,F54E4.2,0.4862408231473039,0.4944771317911388,0.5039453248569329,0.4829564190140358,0.4753747720120616,0.4570165739733618,0.4437771561861663,0.5222853316305789,0.4224698307741444,0.4406931966512156,not labeled,not labeled,42.28968,-8.567729
WBGene00010062,lipl-1,0.4835023698363612,0.4857373615000966,0.483618327765048,0.4845407834276084,0.4758148098806943,0.4853403083940817,0.41146347442556186,0.4690596527371002,0.4251970189237044,0.43730652571469375,CC,intracellular,51.628296,-7.0211945
WBGene00010065,F54F7.3,0.5071977242746957,0.5324407366081336,0.5217270068462654,0.5267517305882441,0.5163206453633675,0.5251077389178397,0.5120976472086831,0.5043289289898752,0.5010137144239128,0.5192498084168296,not labeled,not labeled,-17.666069,0.9567702
WBGene00010066,F54F7.6,0.4863443671543094,0.5149518138590928,0.4923136604925719,0.50776654087881,0.4962494703004805,0.4933416191502568,0.4752696676814829,0.5078800800668766,0.501331609322416,0.5045868563601686,not labeled,not labeled,-19.461561,60.43643
WBGene00010083,xhd-1,0.4847238373641821,0.4930352767311474,0.4797330038792024,0.4805969745394666,0.478724228264657,0.4836404532127844,0.4728606599120614,0.4710521836017325,0.4886875352403216,0.4682695924032554,CC,intracellular,50.845314,6.7564387
WBGene00010085,F55B11.3,0.4944761930146501,0.5255132598802977,0.507543808475962,0.5173709843367933,0.5128874975453072,0.5203054625756622,0.5114895049095972,0.5065571704643715,0.5161397471921085,0.5398416196566471,not labeled,not labeled,-44.91191,11.719788
WBGene00010089,hpo-31,0.4938068081379031,0.5137461767350813,0.4988759955708663,0.50622136113163,0.5024613694787109,0.4971661357683802,0.4789999358802761,0.5024559588252667,0.5005595618888652,0.5019298490930502,MF,RNA binding,-15.940295,54.13197
WBGene00010096,rskd-1,0.4942361371575215,0.5169128357584611,0.5016315068065853,0.5093688702548034,0.5032264643188689,0.5004216975453476,0.4847974191995094,0.510970132125514,0.5003359559504225,0.5050259567941863,MF,ion binding,-28.345846,38.398075
WBGene00010097,srpa-68,0.4941466967563925,0.51335613859334,0.4985366850643074,0.504997255177594,0.4994754615364202,0.4902183537628863,0.4747618241682797,0.4997192170930007,0.4917194575236273,0.4977643583191988,CC,intracellular,28.70803,50.082264
WBGene00010111,F55D12.2,0.4835475292563495,0.4910751541508146,0.4760475430804987,0.4794938924098774,0.481955710826404,0.4823855522642783,0.4693653427496227,0.4810898367470515,0.4841993986068939,0.4938637340094225,not labeled,not labeled,47.770782,11.537394
WBGene00010125,dod-22,0.486724485899565,0.6558361947305262,0.5813666529514506,0.569667781295915,0.468145363558189,0.4435203925077784,0.467377964260944,0.4601606423827015,0.4485961463297132,0.4328749800308794,BP,immune system process,30.410961,-26.111238
WBGene00010131,F55H2.5,0.4933416902824926,0.5151999891188844,0.500000004335993,0.5056254961530667,0.4984712497824981,0.4933576148199511,0.4764871038392664,0.5022203683919167,0.4904126803852359,0.4947007261550336,CC,intracellular,17.515633,39.342678
WBGene00010132,F55H2.7,0.4921616532282321,0.5087520619355842,0.4961288552516924,0.5011778984742363,0.4940050264088468,0.4904434139558638,0.4791031431440975,0.4961140042098162,0.4908642448146786,0.4924096277945897,not labeled,not labeled,32.25346,36.664196
WBGene00010133,F55H12.2,0.4914212592918479,0.5151522676221187,0.4726149824256903,0.4628766895971481,0.4101923077971912,0.4014900723438806,0.3907775389084925,0.39653291815277003,0.3682445911674506,0.3261436193067601,not labeled,not labeled,68.419304,-23.521065
WBGene00010134,F55H12.3,0.4897307849768398,0.5149598728041658,0.4928305299264713,0.4860972946733239,0.4921230001697372,0.4856943572823034,0.4735353777893506,0.4678665324346112,0.4797358092355812,0.4817504376611832,MF,ion binding,36.1199,3.0195847
WBGene00010141,F56A8.5,0.4947533774908882,0.5155806583663213,0.4987304676814348,0.5042351450751442,0.5019671618467496,0.4973197377303286,0.4794628504327668,0.4999456522109024,0.4955789346143119,0.496283825985169,not labeled,not labeled,-5.9979815,60.27518
WBGene00010142,F56A8.8,0.4810427469129014,0.5165882079219561,0.4825887871001538,0.4968226088598357,0.4854289753363467,0.4928074632402514,0.48240828009259795,0.5265325881525786,0.4895282447371971,0.5426670928560058,not labeled,not labeled,9.684926,-9.277775
WBGene00010174,F56H9.2,0.5099999042897414,0.5345185768999338,0.5256654948385875,0.5326267934411973,0.5127767578728146,0.5259817658407789,0.5124512826552277,0.5190701497711891,0.5159848705729777,0.5175519315855349,not labeled,not labeled,-20.679161,-1.6182954
WBGene00010185,F57A10.4,0.4880966173059338,0.5136800107917826,0.5109182551376841,0.5134117460145041,0.5053761059454136,0.4945890210375045,0.4733539613479498,0.5085939812396476,0.5067661009309969,0.5112787176798229,not labeled,not labeled,-29.497402,39.410477
WBGene00010194,btb-19,0.4925297173593512,0.5121995635471227,0.4997591046768629,0.5078664034720477,0.4987727673944433,0.4933190403240733,0.4808248055388248,0.5083209091656435,0.49313749997506895,0.4976439092605562,not labeled,not labeled,1.1470402,38.13197
WBGene00010209,fbxa-191,0.4719461159606212,0.4622262685825789,0.461490196219493,0.4685937439648852,0.4658191122437843,0.4751783054036549,0.4561622378186805,0.4824932686517991,0.477063427902632,0.5004809131469699,not labeled,not labeled,55.245956,3.4618518
WBGene00010233,F58B3.7,0.4903808102810518,0.5124123746626298,0.4967236925347893,0.5079114753756598,0.4979537875525712,0.4912982885075625,0.4788885919168856,0.5020263518755844,0.4935694739384521,0.4966898507916934,BP,DNA metabolic process,16.875086,49.982693
WBGene00010235,F58B4.2,0.5775629861650925,0.5703456608261812,0.5809659666699881,0.6043656813729069,0.5150630228439597,0.5392519512833481,0.5874093137016482,0.6249999596920738,0.5539060212072874,0.5665081309356657,not labeled,not labeled,-14.851082,-49.185524
WBGene00010239,F58B4.6,0.5205817412860274,0.5474370055275521,0.5330236985226033,0.5342180013660326,0.5129031945339161,0.5421624952959303,0.5410695306357242,0.5895171521214237,0.5297593269179028,0.5664578802397419,not labeled,not labeled,-12.986069,-43.59146
WBGene00010240,gadr-1,0.4854423173750385,0.4924816228724938,0.4782249926909339,0.4854423197551943,0.4676046818178378,0.4582087920428007,0.42522519049322377,0.4903174778430551,0.4488821657505759,0.5122450239669816,not labeled,not labeled,26.610302,-6.1449924
WBGene00010244,F58D5.5,0.4921993328867741,0.517369054938908,0.5011541977478622,0.5112967769324809,0.500611660026654,0.4983492511021457,0.4816414642891918,0.5201963467419534,0.5051895912683746,0.4925976721957378,not labeled,not labeled,-20.265034,30.575144
WBGene00010258,F58E6.11,0.5330580425700302,0.5431810097308063,0.5284799837083651,0.5294143809176982,0.5226606471321731,0.5142668299591167,0.5175067608474309,0.5905091221517624,0.5085939912226379,0.5537126161942479,not labeled,not labeled,-10.305205,-34.56836
WBGene00010262,droe-4,0.512319131035706,0.5629052591207994,0.5479891674513596,0.572531723908275,0.5320490686751425,0.5560284539548944,0.5566806707139503,0.53981762597265,0.5572744178433969,0.5521838067963779,not labeled,not labeled,-36.91811,-38.61754
WBGene00010263,wago-4,0.4879839804478879,0.51195576455099,0.514423045946619,0.5272703617763459,0.5237778388801017,0.5206375479292823,0.5061022685303149,0.5175274911325604,0.5248674235275232,0.5299686480801769,BP,biosynthetic process,-29.181644,1.115539
WBGene00010279,letm-1,0.4945224871432769,0.5173202559278745,0.5024858523159498,0.5098844150518068,0.5010910935142207,0.4975135936203631,0.4832234448836774,0.5043994999244328,0.4963262668684502,0.4971583512884538,CC,cytoplasm,-8.192458,42.631775
WBGene00010280,rde-12,0.4932224572682991,0.5133140351976425,0.5007504542793326,0.5123854005799361,0.5042883981397196,0.4993925355244556,0.4842515524117694,0.5044184487032399,0.4994371527242846,0.4992832510016908,CC,intracellular,-20.334604,45.218082
WBGene00010281,F58G11.3,0.4904608457441548,0.5130173461971188,0.5065130670059134,0.5144852219404156,0.505884827806305,0.5009749343527902,0.4844479656467493,0.5098779221398965,0.5020131955368315,0.4999472137149718,not labeled,not labeled,-23.659508,37.28977
WBGene00010283,ccz-1,0.4937446706410084,0.5130547175602167,0.4988178476234592,0.5050091576630337,0.4968906875881076,0.4916945626596521,0.4787465174011165,0.5016630102097943,0.4916945601611999,0.49171484103046,CC,intracellular,21.98228,41.922096
WBGene00010288,F58H1.5,0.4929312798118151,0.5209158469001809,0.49982987721669003,0.5125910405915755,0.5035822287565225,0.483950440956558,0.4746530992950467,0.5481603268868795,0.5020999710867919,0.5137658886663774,not labeled,not labeled,2.9225562,-18.51925
WBGene00010293,fbxa-108,0.4873393221013993,0.5133230980926825,0.4905054711837585,0.4945431294529051,0.4853848627796844,0.4833258512074962,0.4646786943519672,0.486456178419848,0.4909005820580548,0.4821544376253737,not labeled,not labeled,37.893,13.453424
WBGene00010308,F59B2.3,0.4917294765921844,0.5131843659470818,0.4969425334099809,0.5029339675114195,0.49579308350535206,0.4948069346557364,0.4817456866767595,0.4987553685343053,0.49671256912960104,0.4962508725862817,MF,ion binding,23.185663,48.97032
WBGene00010319,F59B10.3,0.4715200537352134,0.4921543409436813,0.4857868668191986,0.4993716633047674,0.4689062932338498,0.4843086601399995,0.4765306994723675,0.6193474944884038,0.4757146907552481,0.4900814106712783,not labeled,not labeled,13.890805,-41.258297
WBGene00010321,F59B10.5,0.5104706634877256,0.5428409373081922,0.5383369393906132,0.5506517431071597,0.5417887844000581,0.5396469151350505,0.5420001988724804,0.5400793811706343,0.5217211800589875,0.5071137537120785,not labeled,not labeled,-29.236313,-28.519478
WBGene00010341,glo-3,0.4902217295723672,0.5305323427957395,0.493525807684884,0.4836644226229216,0.4660818746335447,0.4527869983066765,0.4480971840919285,0.4439289922536344,0.4393549693419569,0.4254894373136831,CC,cytoplasmic vesicle,50.607906,-15.704822
WBGene00010354,cyp-31A2,0.4900896378120312,0.5115278824089778,0.498490702490615,0.5063406512606323,0.5003322708746251,0.4968168903811566,0.4808750025378634,0.5054906616811414,0.4987533240880513,0.4980880001580599,BP,cell cycle,0.17998756,51.59745
WBGene00010364,H04D03.3,0.4834825899179433,0.5063763141196449,0.4843343385757388,0.4824654989474682,0.4675240087470736,0.4607774971113292,0.44278335287963977,0.4655525219694773,0.4689062792707272,0.4810380017559763,BP,cellular component assembly,46.88229,-0.45337176
WBGene00010367,H05L14.2,0.4901762500695983,0.5090870097977934,0.4945269731504826,0.4993439357837066,0.4964945793659138,0.4889394665733235,0.4679047296771584,0.4885707817388576,0.4873852363664898,0.4892627940668859,not labeled,not labeled,41.393356,29.17343
WBGene00010405,erfa-3,0.4921292474573721,0.5127138939752319,0.4978672350874699,0.5048050302521513,0.4991055436393619,0.4924680127545121,0.4772924150261457,0.5021713806477128,0.4973761777650572,0.4992062458172382,CC,intracellular,9.8701315,53.03652
WBGene00010406,math-33,0.4904690883662802,0.5135659860532835,0.4976055859231035,0.5053663940680508,0.5029836468616521,0.4965189018647457,0.4795370488516841,0.5032392550509004,0.4977607148178555,0.4944433631837668,CC,intracellular,2.464946,55.524826
WBGene00010408,mboa-2,0.4928257462337041,0.5131525000894036,0.4981782022650275,0.5044051794151488,0.4946522066122183,0.4913669733736595,0.4781426397063045,0.499091772463601,0.4912615636447892,0.4890622794095034,CC,intracellular,25.750965,40.40134
WBGene00010409,H21P03.2,0.4934880228558759,0.5153784678424072,0.5002300091923156,0.5101313108290975,0.5017441330134339,0.4951758262296082,0.4830113889758234,0.5106022563702737,0.4968396266008993,0.4978892666232046,CC,intracellular,-7.6088247,38.356075
WBGene00010422,H32K16.2,0.5205963368907633,0.5550438227507192,0.5441802734903494,0.5563301313270437,0.533979138374891,0.5687209859248056,0.5589730801408177,0.5563301328769445,0.5587246784390396,0.5323276554898552,not labeled,not labeled,-38.40313,-39.762913
WBGene00010423,zmp-5,0.5391002950446385,0.5206343111996896,0.5097574747849785,0.5226606510273952,0.5185613837240133,0.5000000282798229,0.5025401507417971,0.6409013212417681,0.5515570926435266,0.5544198220066748,CC,extracellular region,-5.11155,-45.262054
WBGene00010425,lpin-1,0.4950381863571924,0.5149289022326813,0.4959764117679034,0.5014404347134579,0.4965254657852628,0.4942086361841909,0.481274572574581,0.4931671860672307,0.4911196284694332,0.4854150197916136,CC,intracellular,22.92357,13.867346
WBGene00010428,dcn-1,0.4875000755539317,0.5114600749790661,0.4933969942258604,0.5022656594765782,0.4943259756661828,0.4904208863738016,0.4800483254708222,0.5032932366518413,0.4951960174471391,0.4965664279838906,CC,intracellular,28.018639,33.547752
WBGene00010436,JC8.4,0.4895161581823793,0.512109919420872,0.4941135163655637,0.5034672412408083,0.4918675846185335,0.4903306536148192,0.4738098841465389,0.5016556894505854,0.4917972234263214,0.4980072536649106,CC,intracellular,25.739418,31.903543
WBGene00010437,cox-11,0.49256451688293607,0.5100208239745689,0.5006799054626521,0.503563040957996,0.4999177444277581,0.4945340950065448,0.4809035344940503,0.5064257688016092,0.4977689887808248,0.5006717483999781,MF,ion binding,-16.463552,59.818645
WBGene00010440,ttr-51,0.5113408498053154,0.5438499465013527,0.5171236222526433,0.5223913730356886,0.5014431421440207,0.5037854565882371,0.4880511517406349,0.5053818295359883,0.5029737871185901,0.4903202850761717,CC,extracellular region,-3.1417153,6.68441
WBGene00010444,magi-1,0.4922722571936776,0.5158866106559501,0.4979978589495377,0.5049975601002306,0.4975010650911188,0.4948992432903701,0.4831009536029136,0.5179935053057567,0.4987167267530747,0.5038126137327932,CC,intracellular,-1.0846219,29.020832
WBGene00010454,K01B6.3,0.4731973114819215,0.5019117832220401,0.469660841312176,0.489781345346507,0.4912126188934282,0.5109061209060015,0.5056178606927736,0.5326105611786173,0.5298779675140589,0.5868970826020069,not labeled,not labeled,-59.38501,2.6717186
WBGene00010456,K01C8.1,0.4866435367014153,0.5143451585799513,0.5093213325519373,0.5241589871676485,0.5291161434618846,0.5355909849934447,0.5332692411767465,0.518269287693148,0.5233701646006019,0.5534211755525839,MF,lyase activity,-57.05499,-8.316752
WBGene00010459,slc-25A32,0.4901594953536622,0.5127112825164742,0.494476806495673,0.5019758899742885,0.4946696823449916,0.4943157648432838,0.4808129581983179,0.503778877047656,0.5021829325440688,0.5054325990584322,BP,transport,-20.36404,60.12133
WBGene00010460,clec-142,0.4868955618027619,0.5212460113763723,0.4838213420129597,0.4959918650480383,0.4660162730704701,0.4545185981132982,0.456657079214057,0.4913188807216293,0.4703551103503671,0.4429920653800639,not labeled,not labeled,44.783466,-10.802134
WBGene00010465,K01D12.6,0.4898569974266168,0.5082492480549652,0.4907900799656145,0.49850413775458,0.4924405981923586,0.48860651599478006,0.474141892545928,0.4951897238674575,0.4880414225776366,0.49245647656225205,BP,mitochondrion organization,38.413498,26.38828
WBGene00010468,K01D12.9,0.4561191727870647,0.4315151624335419,0.4743356145477094,0.42510468220982,0.42221123090394624,0.37076635233002,0.33245512635688124,0.6350671509782906,0.4161301845135006,0.4917777598978329,not labeled,not labeled,20.66406,-54.07969
WBGene00010470,cdr-4,0.5095778952351185,0.5273856594324757,0.5196355478032032,0.5353136444593886,0.5289653862673485,0.5439367992600705,0.5540398072348831,0.5616321620143502,0.5795636758552681,0.5247006310845178,BP,immune system process,-39.343975,-32.70418
WBGene00010477,enu-3.6,0.4895894313708346,0.5058347833028142,0.4927497357140185,0.4988564200511101,0.4849235263869449,0.4771839647240773,0.4698286588143122,0.4762243801109686,0.48303511312057,0.5024852204099122,BP,anatomical structure development,41.012352,19.04497
WBGene00010481,K01G5.10,0.5101997949158446,0.5484304031985627,0.525371676779548,0.5288379750278358,0.507669305958384,0.5034812753919541,0.5017944605185061,0.5165151436037633,0.5069730201465646,0.5093187754412597,not labeled,not labeled,-10.382853,5.1578226
WBGene00010492,meg-1,0.4912311689243538,0.5096919603996889,0.4969322855523796,0.5060321256389202,0.493891168384771,0.4950852585028216,0.4807064267922716,0.5057777404626596,0.4942635648395601,0.4985720748326268,CC,cytoplasm,12.133419,54.119057
WBGene00010493,meg-2,0.48717767176121296,0.5124969459601969,0.4954223910928811,0.503479791030139,0.4914375032851525,0.4912721825393426,0.4781572071892856,0.5130804066639554,0.4895378123323616,0.4960971435370597,CC,cytoplasm,8.089376,29.413742
WBGene00010500,K02B12.7,0.49292029127328,0.5163831071990279,0.5020301152825792,0.5096217226352148,0.5013430773683176,0.4970735859724919,0.4822599625814405,0.5069691298913408,0.4998916912095417,0.4993663300510816,CC,intracellular,-12.424604,41.11644
WBGene00010503,K02C4.5,0.4820041909970598,0.5110001723300954,0.488189121642905,0.4877897378552187,0.4639163523072733,0.4579879919281281,0.4441688927158193,0.4412209496093336,0.4396872732507509,0.4390939131284876,not labeled,not labeled,51.40116,-14.51599
WBGene00010504,K02D3.1,0.4823210980744546,0.5129388576361291,0.4889102445746471,0.4845714130595879,0.4737922086281865,0.4393537643669454,0.4534029487122314,0.4534029508408883,0.4651624511357186,0.4826460326550909,not labeled,not labeled,45.695965,0.10380255
WBGene00010519,K03A11.1,0.4831710994673762,0.521606386128476,0.4927826790277176,0.5082570577017052,0.4947154667245568,0.4838373741233958,0.485698839755233,0.5323640619891546,0.4940757959308745,0.5284366131514322,not labeled,not labeled,7.7080526,-11.488092
WBGene00010525,K03B8.8,0.4892386983528537,0.5121107432243442,0.5097815392562505,0.5162829834824835,0.5065210510645131,0.5267812437479443,0.5336327740264961,0.4961624899520298,0.526221187774349,0.5422620179667321,not labeled,not labeled,-52.8772,3.893801
WBGene00010540,K03H1.5,0.4884491212649841,0.5223028493235303,0.4688258453863017,0.4651776122256498,0.44798477958494093,0.4438464980415891,0.4331099153284888,0.4401570305844706,0.4432593008240398,0.4287803612817256,BP,cell adhesion,54.29201,-15.687436
WBGene00010557,mspn-1,0.4937420560599944,0.513365703457971,0.5010801875729455,0.5083859723395494,0.5009181328013133,0.4959834336247189,0.4833427553695432,0.5025592945769283,0.4994333295426316,0.4957803168252102,CC,intracellular,-4.203143,52.635895
WBGene00010562,cdc-48.3,0.4920747781983504,0.5126324796909547,0.4969803203868575,0.5047348178165483,0.502130705611095,0.4922301104618605,0.4738859702239586,0.4984545366794497,0.4972043963502956,0.4986887438997125,CC,intracellular,27.5275,57.854134
WBGene00010569,scbp-2,0.4916111972750884,0.5074585177266786,0.4957648389002183,0.5030294696292454,0.4904117440665177,0.4934283363393398,0.4700297869525346,0.5022028829155548,0.4807772890424827,0.4845815287023357,CC,protein-containing complex,33.098175,21.745722
WBGene00010581,K05C4.4,0.4837828384542185,0.5082543588236769,0.4848775488974017,0.4877796486381749,0.4819677018890904,0.4702015746009929,0.4590235680404446,0.4838697504589872,0.4683634219762249,0.4789608076467178,not labeled,not labeled,41.559074,5.9161296
WBGene00010584,K05C4.8,0.4862019699534721,0.4981534946463812,0.4740601710587083,0.4324893766456288,0.4399046534669551,0.4520931504237658,0.4123688710608257,0.4387103540564624,0.4520931534744741,0.4715896516812204,not labeled,not labeled,60.13273,-9.457797
WBGene00010593,gsnl-1,0.5061935245620578,0.536911942834899,0.517763698661891,0.5346213129416034,0.5134771759014134,0.5293044946062335,0.5287316803442551,0.5119790933353248,0.5353161330223797,0.5318653898594878,MF,ion binding,-43.986626,-7.983337
WBGene00010595,haao-1,0.4846259254704478,0.5018940641639734,0.4842058871847693,0.4959342932309206,0.4949742159234548,0.5131051708051829,0.5099964960619412,0.4848003851884997,0.5241179019174322,0.5633207925348244,MF,oxidoreductase activity,-53.582214,12.612963
WBGene00010603,nhr-198,0.5605182021280344,0.5663375381821706,0.5752724078808644,0.6053682063054575,0.5864580386067062,0.6123978763265138,0.5950520067013094,0.5752724086276781,0.5209012107245418,0.6595783389196906,MF,ion binding,-42.183422,-56.730408
WBGene00010613,K07A1.6,0.5072968222737163,0.5317294935869963,0.5211926695578329,0.5331141835104628,0.5180458939798759,0.5203270459359085,0.5089817903902908,0.4971616158012002,0.5100628644312452,0.5223558655316907,not labeled,not labeled,-17.68028,1.117101
WBGene00010615,ate-1,0.4904510764983524,0.5119547084750593,0.4977942017532873,0.505476965709914,0.4997849801657193,0.4957913071889661,0.4796745604647225,0.5105049050778819,0.4984975773783706,0.5017239709457033,CC,intracellular,-15.202679,60.3408
WBGene00010620,K07A12.1,0.4913114372570312,0.51179625167908,0.4934004735346504,0.4992851180363122,0.492459472531652,0.4890025382323803,0.4730691591504477,0.4968009286523214,0.4889145926323393,0.4928227564939464,CC,intracellular,37.626816,27.342642
WBGene00010622,K07A12.4,0.4928567118332432,0.5143140999176142,0.4980259811443734,0.5057553623150842,0.5014118072780298,0.4961531071187595,0.4807372312054544,0.5063471817349621,0.4982550932910063,0.5046708185887568,MF,RNA binding,-21.045788,55.43068
WBGene00010624,mrps-15,0.4939318622270658,0.5108693041267951,0.4992357786548506,0.5068006039581671,0.5015140981505377,0.4932246993790613,0.4821780663802514,0.5016339418478021,0.4986781319570594,0.4989845269087839,CC,intracellular,7.089387,62.408184
WBGene00010628,ceeh-2,0.5086435658461309,0.5376673677923286,0.5160180677205959,0.5205559812259993,0.506225536182677,0.5017227020486867,0.5053620625026962,0.4890636887234168,0.5023893849113339,0.4696812919119264,BP,lipid metabolic process,-1.2693677,8.042104
WBGene00010630,ttll-15,0.5172614117140353,0.5491802234103889,0.513172952029151,0.5231968768756567,0.4946671590332726,0.521172514117658,0.5216164747239822,0.4707350835416112,0.449793253333004,0.4888717046004368,MF,ion binding,1.6542304,6.6091213
WBGene00010631,cash-1,0.4925034231048601,0.5135488037187859,0.4977817395744143,0.5039865745260039,0.4988493873667697,0.4946133201225544,0.4774042577742605,0.5006655002576831,0.4939791538110185,0.4960323241061274,BP,anatomical structure development,24.880491,51.287518
WBGene00010636,K07F5.8,0.4604411130134817,0.4507956064710561,0.4399933216717866,0.4703324951554853,0.4642786456291601,0.4630175293778319,0.4679595038085628,0.4642786469562274,0.42957770509437937,0.4947965479355495,MF,phosphatase activity,58.541775,-2.0345984
WBGene00010637,K07F5.12,0.4919458420533054,0.5154625882378648,0.4998160744806622,0.5097436384714821,0.5009140700626673,0.4984930495311435,0.476226582968108,0.5112266688701181,0.4972766532733225,0.5009140706901473,BP,transport,-13.744047,49.85259
WBGene00010639,K07F5.15,0.4940699471555101,0.5147860077416696,0.4979867833248287,0.5040304885537772,0.5007187904310444,0.4957364149092684,0.4786248988990025,0.49942937471190796,0.4969784284591894,0.5022222580882579,not labeled,not labeled,-8.027458,58.82911
WBGene00010640,K07F5.16,0.5082437236180996,0.5191579912577506,0.4919614986414405,0.4794665645693314,0.4553155108441566,0.4452409952716156,0.4319157929657731,0.4676933288820994,0.4510963342854173,0.4466700018036061,not labeled,not labeled,48.6206,-15.25208
WBGene00010643,K07G5.4,0.515983110236154,0.5155242391712571,0.5078456923380569,0.5078456932623501,0.4289060518132044,0.450220859458614,0.4705309866300002,0.4749664019497825,0.4626163998678866,0.4200713133398244,not labeled,not labeled,44.043427,-14.094668
WBGene00010647,K08C7.4,0.466435785044898,0.5234693409132787,0.5070296970353977,0.5196318110076642,0.5092561858252093,0.5166425248135188,0.4869091962976861,0.6075802545781925,0.5000000254630257,0.5298154665570708,not labeled,not labeled,5.967784,-31.82982
WBGene00010657,K08D8.3,0.5056587768391411,0.5473943837681209,0.5136747112794839,0.5078264626482392,0.4707957274736538,0.4762492539931384,0.4706161285696132,0.4568995244267362,0.4664462179740179,0.4452471023548117,not labeled,not labeled,36.956005,-14.807186
WBGene00010658,K08D8.4,0.5137180875116331,0.6772944296853063,0.6304399528497012,0.6216753133414594,0.5036104417157123,0.4875083766287223,0.497088454411314,0.5366556296817476,0.5154588751699298,0.4238729402479344,BP,immune system process,27.045818,-30.920351
WBGene00010660,K08D8.6,0.5057413875315943,0.5235290190995825,0.515663222549029,0.5218132900827744,0.5130468981267318,0.5084750082061879,0.501479008355397,0.5193866058318779,0.5084193554351883,0.4913271694691127,not labeled,not labeled,-7.821684,4.166022
WBGene00010663,toca-2,0.4904728879831495,0.5132965655008093,0.4985046886331561,0.5056140122895559,0.5006984108865676,0.4976497246628885,0.4843104636448186,0.5083788146920919,0.5015683826416875,0.5004394284116053,CC,intracellular,-23.50282,50.62008
