barcode,gene_name,gene_description,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h
WBGene00004815,skr-9,skr-9,-0.28280164732681395,0.328457591335645,-0.2594691592975389,-0.0255083765405555,-0.11824780425610305,-0.18939059941011105,-0.35959822285921605,0.415781149298051,-0.254137886039074,0.821029975728665
WBGene00004818,skr-12,skr-12,-0.31712943719512393,0.140122995054189,-0.287946253274094,-0.0766882997739023,-0.241747611152736,-0.484982998845141,-0.4371432001543479,0.319115587412351,-0.465452193251145,0.623631342339929
WBGene00004819,skr-13,skr-13,-0.191089450284788,0.221725393400346,-0.262100792605544,-0.232543896894089,-0.149066238458564,-0.29800465121887,-0.35458803226073204,0.115118221056938,-0.150792996109766,0.93799046632391
WBGene00004820,skr-14,skr-14,-0.18174417511983895,0.382256245217459,-0.0878358217502938,0.173788408023231,0.03472606437561,-0.106277545650431,-0.158612729119488,0.4017132460179621,-0.0315098202874932,0.655599298511352
WBGene00004821,skr-15,skr-15,-0.30566613820146604,0.364546626126352,-0.15338809222385502,0.143478613009901,0.00710264983433945,0.063975706609713,-0.0474984017150161,0.35414007333406106,0.119920485783819,0.531472995767697
WBGene00004823,skr-17,skr-17,-0.102016399670663,0.225312151535792,0.0132327507432226,0.130873089236912,0.0175884183293034,-0.0404421013470944,-0.2968336862241,0.0928505444842963,-0.0246381445811025,-0.0319447009068276
WBGene00004830,slo-1,slo-1,-0.16188752383181398,0.20268491278525505,0.0223927682599386,0.349074456707859,0.190023455370912,0.468051892277602,0.370429420481245,1.04287933464011,0.41221398920890895,0.8781281473248341
WBGene00004854,slt-1,slt-1,-0.134300989420994,0.0059988615023904394,0.00599886383783225,0.0473058745781921,-0.147557064652875,-0.0242474077331599,-0.181240184961542,1.12928322001874,-0.0867115047279148,0.600904151439305
WBGene00004856,sma-2,sma-2,-0.271825084775406,0.0977368837069174,-0.13784054807272306,-0.0976106337230314,-0.342723174003618,-0.267761104491802,-0.4445506950636871,-0.23367221253246104,-0.329955894955707,-0.275900420653327
WBGene00004859,sma-5,sma-5,0.119950923093684,1.07234428373009,0.371467124399526,0.4932015072803471,0.257608350384735,0.293069636111508,0.258121107191698,0.8172189012009542,0.342746338282094,0.0903093939572171
WBGene00004862,sma-9,sma-9,-0.193753781127542,0.1870778907963,-0.0843936537539723,0.0290231204539774,-0.123624192232843,-0.183101142327886,-0.4057824136952701,-0.0547632520803016,-0.259985009933918,-0.149630708636109
WBGene00004873,smc-3,smc-3,-0.10772605386821,0.248123145353786,0.0250811483041704,0.20408458653202305,0.116282628790276,0.0153550708646609,-0.24790001719157895,0.137073666742521,0.0283970354219784,0.0462703418422802
WBGene00004874,smc-4,smc-4,-0.0839386491778212,0.24422861385157,0.024569991003105,0.140296295432211,0.0197402030056538,-0.115842948322041,-0.432618960126014,0.0304420092697248,-0.0603398121361076,-0.12449122229438303
WBGene00004881,smg-3,smg-3,-0.139034731334102,0.185921636818992,-0.0620032417758692,0.0423977673307697,0.0223975737995803,-0.0989993341060548,-0.4378695476477151,0.0235817287389829,-0.0707213433826192,-0.0426894147923807
WBGene00004882,smg-4,smg-4,-0.146175126194508,0.15431245785005898,-0.064002043360674,0.0630370647463736,-0.0786128884410016,-0.163807450364905,-0.38138477083954,-0.0245561004072275,-0.160153102436467,-0.0768893015626601
WBGene00004883,smg-5,smg-5,-0.112436132006817,0.195476089265916,-0.0423269178921651,0.0519076842222296,-0.0432609420903826,-0.146013354469065,-0.3701030045655271,0.009039583602854,-0.164042791292406,-0.13758109340298402
WBGene00004885,smg-7,smg-7,-0.123538513610785,0.191837682424338,-0.0640996800167701,0.0432073750571267,-0.0513564921586213,-0.111860206653826,-0.38613329379072897,0.0379749420578335,-0.13975201862534198,-0.14837489411103902
WBGene00004889,smp-1,smp-1,-0.116737531091793,0.21981857101524,-0.0560131195411675,0.0672950151653092,-0.0416641777201379,-0.0162219968599755,-0.298200086342878,0.0600622906399645,-0.0825858206950258,-0.104537182014909
WBGene00004890,smp-2,smp-2,-0.142666139613712,0.159963475080958,0.181362926395036,0.273684903694503,0.412304265275894,0.475510107045076,0.347963402558444,0.347743399870397,0.517790635816817,0.455632968980503
WBGene00004893,sms-2,sms-2,-0.180155250333258,0.21131828426063695,-0.0429738896066452,0.0890894663711075,-0.136926167282492,-0.15905013883057098,-0.270124494884815,0.216503793298786,-0.148079046924449,-0.0452061240284427
WBGene00004894,sms-3,sms-3,-0.130235452040397,0.465800696421026,-0.045760889964043,0.140831895541232,-0.17290876804688202,-0.0822282801001735,-0.178895096104224,0.3167079683485,0.134006756232968,0.0794661393710172
WBGene00004895,smu-1,smu-1,-0.105065201292306,0.263280210324863,0.0174704350836703,0.135733139748625,0.0401341136658061,-0.0310613795571106,-0.286030826990233,0.11447886026492697,0.0274007026719846,0.068309552986752
WBGene00004908,snf-9,snf-9,-0.227825300005744,0.322667448986808,-0.0565538534139299,0.19088795187020305,0.196706547271909,0.35193209262973,0.123249146866202,-0.164297364146939,0.280064544822395,0.619305435141862
WBGene00004911,snf-12,snf-12,-0.33781783833787205,-0.0453238221128077,-0.333126118689717,-0.108059532415976,-0.512449808224261,-0.194771177665,-0.309893833645719,-0.14048090127352,-0.825125563746977,-0.356738659886517
WBGene00004922,snt-2,snt-2,-0.211266948904936,0.22640911924977,-0.0407384583377927,0.0412624682033744,0.00225081359189609,-0.115633510444763,-0.296070263053529,-0.138179294723199,-0.0215584579484873,0.0788915169019169
WBGene00004947,sos-1,sos-1,-0.15539457036640802,0.12790029686023102,-0.0323936999822061,0.0876112441247246,-0.103984948648251,-0.185496532179028,-0.468453676866916,0.0792472858404877,-0.19337684065740496,-0.0332253113758284
WBGene00004953,spd-2,spd-2,-0.13884380425673598,0.179598498356283,-0.0845627420331784,0.0148964415526949,-0.0693404277532949,-0.113924324451445,-0.3728019499840189,-0.017666928695049,-0.16284959366553306,-0.149894707558271
WBGene00004954,spd-3,spd-3,-0.213397196458254,0.0766175970744527,-0.22718589022978,-0.0467795871921403,-0.142729521564235,-0.218233719365413,-0.473943283412632,-0.12972134026957002,-0.188455175749032,-0.123738503110966
WBGene00004959,spe-5,spe-5,-0.147761450837488,0.263369785462701,0.00562304087860266,0.0517775328889246,-0.0566317076570194,-0.0726244167055644,-0.369485293803398,-0.014967008652335,-0.0491176754575744,0.0207759275627002
WBGene00004975,spe-39,spe-39,-0.0996217478386296,0.212287699241253,-0.0117056944306831,0.0646819671230676,-0.0558295986010915,-0.0874208337654351,-0.306400354259199,0.0259410693942273,-0.104559910053111,-0.0531854557962598
WBGene00004980,spk-1,spk-1,-0.14652608037277498,0.21685432344845604,-0.0511925289768725,0.1028738613787,-0.0018070446216633602,-0.0694630975365619,-0.331651931753958,-0.00398827779769474,-0.0921567148395,-0.0941342244310911
WBGene00004985,spo-11,spo-11,-0.133878345465651,0.217887304295702,0.0084144358729906,0.0716895400957159,-0.0557814756833825,-0.131490716366449,-0.36209045321302896,0.0303491796545514,-0.0711425738007032,-0.0588973357910293
WBGene00004993,spp-8,spp-8,-0.16455735458689902,0.125371069066576,-0.0981945268481861,-0.0574803931625,-0.158570764162609,-0.175920777013247,-0.3840663733015369,-0.265581345696592,-0.28489093518706105,-0.547433241376929
WBGene00004998,spp-13,spp-13,0.401362774420427,-0.0840639494978849,-0.0136746241195511,-0.30165519889048303,0.226276089929799,0.0269673416086768,-0.4991013809211721,1.99659346993506,0.0402647754145451,1.06649576528911
WBGene00005010,spr-5,spr-5,-0.14430716242378502,0.22041000617541,0.0378525314768538,0.186109566951716,0.107739280373724,-0.00510099124404564,-0.256440530964288,0.161376855192131,0.0966871576238864,0.0994708085773645
WBGene00005011,F26F4.8,F26F4.8,-0.15528454111261494,0.242757663016108,-0.0752579570858551,0.0231328144849461,-0.17133033195232,-0.246997029771314,-0.4904928037820829,-0.0746660540576538,-0.2678184497622,-0.173546698854279
WBGene00005019,sqv-1,sqv-1,-0.128473624634885,0.20050085436749104,0.0166403475174324,0.0947095878124694,-0.0264963416266797,-0.0707792797991145,-0.316372013047773,0.109273156964603,-0.0179832930335386,-0.0456561334717538
WBGene00005021,sqv-3,sqv-3,-0.103489101645429,0.22260249977886604,0.00283936552550541,0.0927971679238636,-0.0729640773072514,-0.105174692047052,-0.300865000759655,0.0860729980341741,-0.108763263418705,-0.0958232179729784
WBGene00005023,sqv-5,sqv-5,-0.143792406253659,0.190204627371432,-0.0538871116804552,0.0379699405714625,-0.0641998709491177,-0.12703942402435,-0.399573372136633,-0.0338181512646871,-0.13947667655235502,-0.119783295225942
WBGene00005024,sqv-6,sqv-6,-0.13346041555569,0.19679811548791895,0.0334812228047124,0.0830152728524313,0.0622411590840878,-0.0795881090912314,-0.490044000865683,0.0066656964181701,-0.16046060166077405,-0.10049499700813197
WBGene00005025,sqv-7,sqv-7,-0.14185383207435,0.13810031550860402,-0.0430372282814116,0.0340978844071055,-0.0946007820096425,-0.133274360633732,-0.352647248404635,0.0647205654176934,-0.129489628267435,-0.133057822322032
WBGene00005077,src-1,src-1,-0.109640170541874,0.253571484610134,0.0322470188600455,0.100810090222914,-0.0020791129925162802,-0.0584651539191385,-0.35081064581049703,0.094260230416702,-0.0757679304339651,0.0482745515004396
WBGene00005228,srh-2,srh-2,0.38807061371033297,0.945552360929536,0.454566012999161,0.4415098993589221,-0.494359695022297,-0.328622383331195,-0.913584985968675,-0.351165002786329,-1.66742421418433,-1.38565331289578
WBGene00005291,srh-70,srh-70,-0.649312586487785,-0.990349465788328,-0.30030504278109804,-0.324350526900122,-0.464280693617331,-0.711373590843125,-0.560956767335394,-0.348803544426878,0.248437218829209,-1.26497182486828
WBGene00005292,srh-71,srh-71,-0.279042107434112,-0.0924460337806543,-0.3533603857188711,-0.52169728304852,-0.813586616836511,-0.903784437143807,-1.22571246537874,-0.405121744919415,-1.43844176249082,-1.49340813150296
WBGene00005324,T27A1.1,T27A1.1,0.54056863169737,0.34792366409698705,0.599462327758901,1.33064536968777,1.3479233580538,1.3479233578063898,0.788496081800118,1.0848890305881802,1.27753404333095,1.58496251264712
WBGene00005379,srh-163,srh-163,1.58496123997481,0.222392295607452,2.16992341318418,1.50249915705408,2.16992356441622,1.93859807154801,1.66296375952402,2.70043802546956,1.41503627991179,0.8744683457819821
WBGene00005535,sri-23,sri-23,-0.44360608068114704,-1.2801067915721298,-1.08746186614119,-1.08746191498414,-1.08746196620949,-1.5024991889329902,-1.91753634394898,-1.50249905355408,-1.180571236381,-0.917537056511032
WBGene00005567,sri-55,sri-55,-0.28950633299017,0.14937785603181306,-0.495957166011798,-0.3384158282562281,-0.533431858788105,-1.2895061132556398,-1.5334316554739895,-0.6520763517464879,-1.45943103620702,-0.423807411263788
WBGene00005641,sro-1,sro-1,-0.3081220104292009,-0.0857296028945287,-0.641545686038806,-0.465222883908669,-0.641545665895437,-0.927849768513552,-0.656045167085702,-0.8591369477920809,-1.09557726429525,-0.145850615010079
WBGene00005643,srp-2,srp-2,0.10638674203073803,0.57983151583607,0.293072236641358,0.6565710523119329,0.10955525490663197,0.346418591237102,0.41290185395702506,0.0519798421730819,0.206450987141324,0.6431504763033521
WBGene00005648,srp-7,srp-7,-0.122299811245644,0.25122478438768203,-0.008706546722229291,0.115639206002324,-0.0468504154999454,-0.0778772849484135,-0.262033342126254,0.0871126585476395,-0.067191691887605,-0.00284675989963398
WBGene00005649,srp-8,srp-8,0.206029120788798,0.818161795016543,0.259867289141534,0.0558534265754091,-0.0914228486307334,-0.17467831513423598,-0.13940287373751198,-0.14638928514395702,-0.232976993604089,-0.432010338242099
WBGene00005653,srr-2,srr-2,0.5200072928083851,1.87199241203537,2.16082278442696,3.30550228449144,1.8495084004443896,0.795641727055261,1.2944475724708702,0.629631747234708,0.3595426352517129,-0.26848843037722
WBGene00005655,srr-4,srr-4,0.251001981562818,0.763559935919902,0.481312809616942,0.8052994924312329,0.567927166176838,0.886359270966095,0.932794628033345,1.26423234132609,1.11510862444849,1.1586980911629
WBGene00005712,srv-1,srv-1,0.143921168242359,0.37163325278108,0.473955874741294,0.6180083030949639,0.519302730785454,0.5452519604300621,0.492440940087574,0.592122401885953,0.597011503051728,0.43489505828932
WBGene00005825,srw-78,srw-78,0.471305996447536,-0.28950611730625203,-1.21150322229446,-1.99999861580708,-1.75899075598279,-1.75899070171327,-2.28950503544342,-2.13750187760556,-2.45942978530996,-2.28950500929427
WBGene00005833,srw-86,srw-86,-0.8073542367185951,1.74284218553903,-0.29278119137363395,-0.155277715286888,-1.44478382980483,5.37726485431621e-07,-0.859821683055997,-0.122856333840703,-1.1552773345920702,-2.61470798016598
WBGene00006009,srx-118,srx-118,-0.438120830403169,-0.868755066119228,-1.19591973645081,-0.6553514120338609,-0.9772794830232592,-1.02308315400191,-0.9999994686708972,-1.16992453022474,-0.999999585754162,-1.33342319028457
WBGene00006106,str-41,str-41,0.708951402206017,1.18220344413713,0.7914135621395029,0.206451164162351,0.7258252256172049,0.469485534611533,0.8541493226192259,-0.656044990647593,-1.8930836450661,-1.37851080368063
WBGene00006191,str-144,str-144,0.7369657438170392,2.03394710020922,0.652076902911032,0.308122617001402,0.131244928432947,-0.0703888071197399,0.415037778830503,1.13124455313484,-0.222391797555764,-0.932884685235716
WBGene00006223,str-179,str-179,-0.235216206713572,0.427748750772294,-0.377235157801731,-0.105933153250805,-0.775784453842167,-1.03881883248546,-1.09225803154427,-1.01282348695422,-0.754089392910321,-0.7116541063290099
WBGene00006227,str-183,str-183,-0.543141743209716,-0.280107447702392,-0.971984895927519,-1.76553370300583,-1.58496156529446,-1.67242433650448,-1.28010712086132,-1.7655335011130602,-1.67242427735826,-2.50249870051043
WBGene00006307,suf-1,suf-1,-0.105058961375081,0.281242542552683,0.0659817390444525,0.173247773459923,0.0668115381410013,-0.0146628909992311,-0.280904494398462,0.13007002065562698,0.0261872931370986,-0.0094063558022725
WBGene00006311,sun-1,sun-1,-0.124756323325377,0.24553795233334105,-0.0344592171305089,0.100645711053339,-0.0320348408348769,-0.0920889122051646,-0.29876892725748,0.06596953122246099,-0.0824350105873936,-0.0343504647708249
WBGene00006324,sup-17,sup-17,-0.113283774377239,0.211170232117005,-0.0178074708505934,0.0803314861969528,-0.0279239849791201,-0.0770403338416711,-0.332090365146376,0.149547448424441,-0.0621938259309454,-0.0611741284294645
WBGene00006349,sur-2,sur-2,-0.097894745832666,0.252024897093028,0.0291741129258432,0.148396733236227,0.012727197343546002,-0.00985715744263725,-0.292630582063604,0.19677967670375,-0.0154475305457657,-0.0271427551225549
WBGene00006351,sur-5,sur-5,0.229393981749834,0.430159698108327,0.37328442634281,0.492826565425378,0.497036949273816,0.519960453626239,0.390949401225848,0.35617957583201604,0.4813117450406811,0.326695731970196
WBGene00006352,sur-6,sur-6,-0.108922800262106,0.238851430938929,-0.0068128576358042,0.10418104608567097,0.009675128575566341,-0.0301175117855235,-0.278249559568754,0.108697122494229,-0.0493222252857707,0.000861696205662252
WBGene00006353,sur-7,sur-7,-0.101564843896656,0.230261024428894,-0.0844978453589434,0.027269890357412,-0.14637434110737196,-0.18928146876269694,-0.292549427881342,-0.0768557813319133,-0.198531480531716,-0.248960075629456
WBGene00006363,syd-1,syd-1,-0.18772274098821,0.0508642226851139,-0.118644342943577,-0.114901889358855,-0.5274498521154329,-0.557611790279995,-1.10744603682938,1.403776767387,-0.5175343077138571,0.0374749033254407
WBGene00006372,syx-2,syx-2,0.17241465497333802,0.8264497996293659,0.712464723428756,1.06932118459515,0.4587520316972401,0.5998359122896021,0.630337967662768,1.06486154812628,0.746279460963314,0.39480712930914497
WBGene00006373,syx-5,syx-5,-0.107634268430467,0.217236552014884,0.000699860470659941,0.10019723227564,-0.0208186965793197,-0.0741759859597427,-0.302207299422296,0.04734699397715,-0.0377520089640281,0.0052608179824071
WBGene00006380,tab-1,tab-1,0.46948546331323,0.748020940379405,0.680382224761624,0.668794263878086,0.91427026700689,0.758992056049975,0.7145979495238979,1.05444793997052,0.8020607864648309,1.13245040338264
WBGene00006382,taf-1,taf-1,-0.124418464925102,0.194941059087617,-0.00602602559666753,0.115756228855676,0.0347218856146268,-0.0600900065978358,-0.39472371175314097,0.0433974435218069,-0.0388164186435788,-0.0285135533337981
WBGene00006386,taf-5,taf-5,-0.0971720075457354,0.23572871290412806,0.015271711353172,0.123291327650148,0.0476289971870506,-0.0071139684930108206,-0.319853898156006,0.108223363242107,-0.0268251792961398,-0.0245115724992605
WBGene00006389,taf-7.2,taf-7.2,-0.0872405477565436,0.201479313062844,0.0595497360418066,0.20983478388382604,0.0138135547621691,-0.059242525849298,-0.312296036763842,0.290455390700005,0.0502740811023645,0.228361441355395
WBGene00006390,taf-8,taf-8,-0.0888546004528902,0.269856148814382,0.0449541521382644,0.19395357406725305,0.045841365785876,-0.0122972684531492,-0.26921591674066603,0.0983642318797727,-0.0122395971467406,0.0713891018377402
WBGene00006402,fut-3,fut-3,-0.104932314724514,0.26961732720501697,-0.00526393814187542,0.113629809304197,-0.0177829524103245,-0.0816825105199352,-0.310153781531243,0.107047514524794,-0.0403860073677847,-0.0583040201713979
WBGene00006415,tag-30,tag-30,-0.112102705021476,0.253841585816424,-0.0038409998157342296,0.118569440288004,-0.0377972741813387,-0.0698064158141201,-0.290476316739057,0.126996953442557,-0.088638454377412,-0.0005264639690996768
WBGene00006429,arrd-3,arrd-3,1.00000007405479,1.29545587279779,0.966833222502769,1.44745892629863,1.18442459344406,0.8624965969835259,1.2684888256958302,1.64909272429455,1.66985130116136,1.1255309277352
WBGene00006459,tag-89,tag-89,-0.2309900583943,0.130238056038118,-0.517146946165463,-0.24921372204849104,-0.8744689560935931,-0.761169376959977,-0.5772679837574611,-0.846454546054114,-0.783128644388775,-0.5811100263914339
WBGene00006460,ppm-1,ppm-1.A,-0.127785960529236,0.219086765398612,-0.0212112316247104,0.11521887246955903,-0.0037908164206884795,-0.0591233271252117,-0.295649756755543,0.0402160472747545,-0.0302880312662972,-0.0529769201851533
WBGene00006463,nduf-2.2,nduf-2.2,-0.15168948246217598,0.220404639011755,-0.0658760846520793,0.0920616209503306,-0.0227193505322107,-0.112714415249565,-0.375851830534887,-0.0322837970210215,-0.0454164566532788,-0.0189939432388592
WBGene00006466,tag-115,tag-115,-0.0931814735509601,0.22532628703656896,0.0216919124349803,0.114261736729211,-0.0606573504678479,-0.0387079929086132,-0.29064908686878804,-0.00835517768531646,-0.136173218131543,-0.0551386154796485
WBGene00006470,tag-120,tag-120,0.0958401450314057,0.538153006990582,0.4978679895144509,0.7126629786637341,0.366184161863896,0.38554467972405,0.16220223514118698,0.635700951867505,0.370509000681194,-0.0981737224707781
WBGene00006477,chup-1,chup-1,-0.150630743442851,0.171047936644876,-0.0979852052545922,0.0336775161249425,-0.16987811495481,-0.167773495960148,-0.43704647393214097,0.184289909227954,-0.115321121341422,-0.16273495524077802
WBGene00006490,kdin-1,kdin-1,-0.0924078960978757,0.159792804909129,-0.032289523639592005,0.0171438440687649,0.0164714688473099,-0.0680422546173616,-0.342886620383851,-0.0884033440585176,-0.0839008795719447,-0.0723691625736479
WBGene00006492,let-391,let-391,-0.12438943350694802,0.254293725853908,0.0162195181252698,0.0671246901506449,-0.0363727464462934,-0.107330448605257,-0.36790591277465096,0.0690762625647362,-0.115311354877499,-0.112666607324984
WBGene00006504,kcc-1,kcc-1,-0.0885333222220294,0.256995326501625,-0.00129376172314556,0.08052978993783401,-0.0904597072817164,-0.0666978115058534,-0.310476644772177,0.112270529674086,-0.102072569095247,0.0244666763791667
WBGene00006505,lagr-1,lagr-1,-0.525090603617188,-0.0882264853906953,-0.217306718194208,-0.19614182803285696,-0.4817628747938921,0.0657248367390728,-0.22443108264244505,1.34376946395868,-0.134449578923678,0.326810886075082
WBGene00006512,abcf-1,abcf-1,-0.11994725274829,0.22954207766187304,-0.0362027684697107,0.10311881044878997,0.0273171731955415,-0.114329593189185,-0.3984652820964431,-0.0305295693019165,-0.0385012588140388,-0.0138688743943653
WBGene00006514,tdp-1,tdp-1,-0.0801455163120404,0.275761325704856,0.0179005581779987,0.128071007649388,-0.0429634989254929,-0.0767329368558741,-0.26172640772650496,0.111822389936145,0.00377884634174975,0.0109548509424714
WBGene00006515,txdc-9,txdc-9,-0.104972853471575,0.236421579685592,0.0204725765170064,0.118307493334646,0.0124602598443769,-0.0771087794861986,-0.34831332174894103,0.105569652094613,0.00119143463005029,0.040774568367637
WBGene00006516,vps-16,vps-16,-0.111751819292414,0.243100393678573,0.0305643357262961,0.0889399084124921,0.007093270936564141,-0.0507737135627445,-0.31193791945569604,0.0856481481765861,0.0414788581286581,-0.0178277751126092
WBGene00006530,tba-4,tba-4,-0.10466581061232,0.176182270815055,0.21361664851122,0.485456871835376,0.507606451558715,0.579377898324522,0.488067176291807,0.0551599884824734,0.659175713734929,0.39528073227843
WBGene00006538,tbb-4,tbb-4,0.168877044175721,0.379236944255392,0.258312145880631,0.171670335550569,0.6109204280790029,0.21564154633704,0.0310940043731425,1.5228787700121698,0.302308070481287,0.974633414815287
WBGene00006540,tbg-1,tbg-1,-0.108828996099314,0.261806992707573,-0.0149864448691205,0.13341923657473,0.0299676309905645,-0.0253158740820072,-0.26586148584525804,0.146445656189333,0.0302396763908494,0.00402273415565965
WBGene00006544,tbx-7,tbx-7,0.3772356708162461,1.05690251494421,0.377235668027216,0.499571227087976,0.6655811479658841,0.3772356794063549,0.463947281097563,0.8331810801380579,0.511253001514188,0.860837393427213
WBGene00006555,tbx-36,tbx-36,-0.0967821971106991,0.227049036778684,0.0307209167203813,0.0636440051133541,-0.12638199632430802,-0.13613420065765,-0.3731107222709539,0.17642999944539495,-0.14746929320614,-0.0299898337545879
WBGene00006557,tbx-38,tbx-38,-0.447901956630197,0.21261154488925305,-0.474743559642156,1.72935152340959e-07,-0.0853319056769352,-0.154170737652685,-0.23217315516005804,0.642295860971535,-0.0905121414201721,0.845829189820809
WBGene00006571,tim-1,tim-1,-0.0942787048253631,0.26753572927374,0.0308632802941707,0.205704894512768,0.0715046549899522,-0.0109561095700619,-0.32057369211633696,0.0745675587265269,0.0436174836412648,0.0205831727763739
WBGene00006575,tir-1,tir-1,0.236969067326813,0.793047744937964,0.6797006227239419,0.897357236281555,0.8108272349785541,0.72211496079954,0.592090844458086,0.979136637202762,0.6962442729111171,0.196586965861175
WBGene00006577,tlf-1,tlf-1,-0.17360599809671398,0.21683949429346494,-0.120097781437078,0.0197890400995412,-0.118734711657953,-0.147909975087221,-0.36368179937896505,0.0117965193554046,-0.125507960553017,-0.0492642812706585
WBGene00006578,tli-1,tli-1,-0.14606446576402402,0.27746711356767,0.0258757237690676,0.269158300800035,0.142970683710549,0.148417137699219,0.0166403468893191,0.7019324428648771,0.771822002168699,-0.0060376722526218
WBGene00006579,tlk-1,tlk-1,-0.12376558560421197,0.241742975598916,0.00123734152166805,0.15697785921254,0.0175832482250544,-0.0181378709298614,-0.251252636727687,0.111744181311143,-0.0626895798088144,0.00898437985037045
WBGene00006590,toc-1,toc-1,-0.0836643159521737,0.232608676324756,0.0236474278418649,0.144378633844686,-0.00843655547845404,-0.0953766934341711,-0.305581402924096,0.0790319453338145,-0.0212092563551816,-0.0614233805973783
WBGene00006595,top-1,top-1,-0.100642138900369,0.218617792540536,-0.029285317931095005,0.0731629131019489,-0.0200434036204313,-0.0982234641316732,-0.3933010573886169,0.0124727600731437,-0.105535973728057,0.00246206565224563
WBGene00006607,tre-1,tre-1,-0.11678480230133198,0.247285230987879,-0.03619211019225,0.047583044822470014,-0.101457936388755,-0.115104280101854,-0.3224238452611829,-0.0241474358754963,-0.0856986537167364,-0.0794266525875587
WBGene00006621,try-3,try-3,-0.175849734375606,-0.0503188378766123,-0.210259741134923,-0.310684020410644,-0.412888875479386,-0.504472424805971,-0.489302004460376,-0.297411635461397,-0.7248328791408941,-0.93073715719823
WBGene00006626,tsn-1,tsn-1,-0.164762350342333,0.178665930453415,-0.0132951776129726,0.134612890027822,0.0221248514938986,-0.0932350612724957,-0.369819267436613,0.0605669862825147,-0.0157330933046838,-0.109231910467666
WBGene00006627,tsp-1,tsp-1,0.370183414044838,1.36257016961867,1.52142693157058,2.51285467713615,1.28414356234731,0.965234788064316,0.9802369850121908,2.00734203526307,1.17101519903912,-0.40525621805680895
WBGene00006638,tsp-12,tsp-12,-0.113997162525048,0.265657400587805,0.00373294124356196,0.139810300727634,-0.0646102992220123,-0.0793906650029366,-0.306995419665544,0.103134524104037,-0.0400639626707516,-0.0516390953589854
WBGene00006640,tsp-14,tsp-14,-0.263454940780179,0.24060375251118,-0.126295702167472,0.112238309216115,0.00838793716099357,0.0414597669948456,0.0737903973430271,0.6620795631639009,0.099535813506895,0.6264222425838499
WBGene00006643,tsp-17,tsp-17,-0.22600350921561105,-0.029146146542818,0.0496309459531376,-0.0291461496831133,0.0635031131454091,0.0285693845918364,-0.4246873867996021,1.3923176326543998,-0.0513989248418679,0.6870608405897211
WBGene00006646,tsp-20,tsp-20,-0.169399229891354,0.198155159134073,0.0717907879093219,0.299034574973515,0.33615854844533005,0.369098237670992,0.24149340172991104,0.682534134199559,0.236146802877294,0.6680477526596329
WBGene00006666,twk-11,twk-11,0.429073786617937,0.130894362971495,0.5105382641220421,0.23043031189003504,0.33636345454921296,0.13823683971809198,-0.0744245057043602,2.54822998548076,0.20967197478379104,0.908502111479123
WBGene00006667,twk-12,twk-12,-0.220308931491905,0.0288963315055338,0.33024348326394,0.722718864928208,0.29329238786893896,0.794190604773845,0.725243237903215,0.8321585327715891,0.73027881409925,0.882784513706381
WBGene00006670,twk-16,twk-16,-0.27008900718780604,0.163768155356337,-0.0854219933047309,0.23810528941233106,0.14343226466101902,0.4162938219296989,0.4294178251209129,0.0566805063539904,0.330948232708967,0.92255603263099
WBGene00006679,twk-26,twk-26,-0.214710919120881,-0.163318310464992,-0.83208001180123,-0.7731060249049109,-0.8502527449759381,-0.612844149602937,-0.8686573399094921,-0.986537580090352,-0.688932787995304,-0.755873900088239
WBGene00006680,twk-28,twk-28,0.202817029614835,0.485426950429677,0.520007178787222,0.6609580447761251,0.7380541378059141,0.7016956310967011,0.601203257090615,1.11254288609652,0.969742283767994,0.7380541587123292
WBGene00006682,twk-30,twk-30,-0.269712256731284,0.16678973642511602,0.08942119330264503,0.0577658903053364,-0.349088391347798,-0.567135301231925,-0.8286519362325642,-0.00256464633888882,-0.433087392756885,-0.766303521770564
WBGene00006683,twk-31,twk-31,-0.223341758365689,0.0374748701611475,-0.0981802715677963,0.0721962809946814,-0.0800074909058287,0.20328374875290806,0.261451729269679,0.72820720464486,0.261451762854011,0.60257201915028
WBGene00006685,twk-33,twk-33,-0.190840460722804,-0.0893824670683317,-0.203259702965864,0.0339055345908248,-0.0477269322589738,0.0374286018474344,0.13438145658274,-0.114574261883423,0.10278227522127,0.885425421514872
WBGene00006690,twk-39,twk-39,-0.256339570028076,0.12393252643089997,-0.41344049626894896,-0.375638437345399,-0.876067356238957,-0.648656914993206,-0.42626448226884,0.132702904244449,-0.966832813689522,-0.151470407968511
WBGene00006700,uba-2,uba-2,-0.127103552791781,0.255761818454683,0.0299537159587109,0.17799679085364106,0.124887850777625,0.0521469546164954,-0.250409828331754,0.16950863875203606,0.0886500032255018,0.12063575618304
WBGene00006703,ubc-6,ubc-6,-0.124977113162721,0.23480252096741894,0.0219159395467171,0.105586054418682,-0.00490348361144044,-0.0792660373734596,-0.28688000325845897,0.0101357418922958,-0.0382506173802519,-0.0711291052653314
WBGene00006705,ubc-8,ubc-8,0.116397589367877,0.653690284480323,0.151578437504739,0.232669130100599,-0.339210615011982,-0.245612882664117,-0.5373080555883,-0.0867148881838502,-0.5962017187862769,-0.554214740861664
