barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h,go_category,go_description,cluster_lvl1,tsne_0,tsne_1
WBGene00009626,F42A8.1,-0.3056152766740308,-0.3100167374842284,-0.08762435190154072,0.21688680055882686,0.4819130631152221,0.6673649946399179,0.7548277763949418,-0.1111731994252656,0.8109986251562429,1.2749457309441894,not labeled,not labeled,6,58.322258,-11.14352
WBGene00011288,R102.1,0.7089514034060596,1.83871916317678,1.7954153821494696,2.2768402196265694,1.4185014702825711,1.9142701865605611,1.7258251185948408,1.0138059849727499,1.6033411254806609,1.547487897890111,not labeled,not labeled,13,61.22209,32.672665
WBGene00015010,ptps-1,0.3808059878244059,0.5856257830281102,0.6561413886775398,0.8155756067480731,0.7395502846531947,0.7549613265268498,0.7667049556912691,0.7021226932649984,0.8301994575007647,0.6892221609627658,MF,ion binding,29,52.91974,5.819541
WBGene00010659,K08D8.5,-0.2626888172490656,0.7500373867237524,0.2437080698749643,0.2456524954100629,-0.19783760259733096,-0.381451638229894,-0.4248615075295188,-0.360596663477426,-0.3702418995477634,-0.7987416101918221,BP,immune system process,25,-23.455868,19.062757
WBGene00011692,T10G3.1,0.3273355059215657,0.895619283531186,0.12297707584176187,0.1936754445952893,-0.6530863719489197,-0.6057208811771924,-0.6346843958121884,-0.4021402992518688,-0.7291353314213076,-1.4193620719901503,not labeled,not labeled,25,-23.083729,26.625303
WBGene00022866,ZK1240.1,1.4020982158655304,2.56768401812794,2.7925573774181203,3.43104919553169,2.9999994169365887,2.5501965174193604,2.0752877209828497,3.3219274765701705,3.3923166756689707,0.9475325251455952,MF,ion binding,13,59.60124,40.440983
WBGene00014003,ZK593.3,-0.3350340038717308,-0.008315156785158706,-0.31790982030898274,-0.3387300074554416,-0.5452758089341412,-0.3793895831213741,-0.32767013146064183,-0.60930902488135,-0.02409857158289697,-0.3088189949204532,not labeled,not labeled,32,-54.24604,20.252167
WBGene00007799,nrx-1,-0.3735391310631009,0.14379693751195255,-0.33488304746603337,-0.1439216455652561,-0.4936329641619004,-0.2928705392015871,-0.3060059810062574,0.7968980026942347,-0.45654364333387504,0.12271166984322512,not labeled,not labeled,22,-5.332555,14.306907
WBGene00016354,rig-6,-0.2822349856090334,0.07398901046101969,-0.5055299916389533,-0.3454329355535357,-0.5701593763342574,-0.28937628121010217,-0.3150904419245633,-0.1847332317056063,-0.4025168302462277,-0.0056344744726564144,BP,cell adhesion,32,-52.749607,17.458218
WBGene00017957,F31F4.1,-0.40976241544315695,-0.2535531829694868,-0.402759029613474,-0.3785114523471567,-0.3546647301495041,-0.5420102042005857,-0.4345454382684579,-0.2725779789481404,-0.8400915528640258,-0.5929110528903792,not labeled,not labeled,32,-51.775276,24.004023
WBGene00164974,F46C3.7,-0.9068901016299058,-0.274622022388435,-0.7693865776400255,-0.6438556600755891,-0.3219277526439459,-0.6438556903283503,-1.1844240174734093,-0.03899378544839038,-0.7369651042221932,-0.16272918426061622,not labeled,not labeled,21,-49.411106,34.80147
WBGene00015522,C06E1.7,1.1324503647037505,2.1943779139403894,1.4493073954176798,1.5090136273322905,1.6394102340646306,1.621488343139081,1.6745996597631,1.8994729806728101,1.8073548490175693,1.7089511669362896,MF,"transferase activity, transferring glycosyl groups",13,61.92144,33.32563
WBGene00007303,rnh-1.3,-0.3535389804462641,0.17402950682978968,0.04679431506181509,0.3611995017633341,0.13445777617983268,0.3095444876561615,0.23815982222707355,0.18336738931960286,0.6453352080956929,0.0771680028157089,not labeled,not labeled,18,28.366756,-19.190336
WBGene00008342,frpr-5,-0.373106692949758,-0.0058133149517596286,-0.2301487547421859,-0.2256190363421293,-0.5178920751384366,-0.5151256191035811,-0.6093410093788432,-0.493183040253566,-0.6788455177643824,-0.7453701170040592,not labeled,not labeled,21,-37.87561,29.410841
WBGene00011141,R08B4.5,0.5986375854121064,1.0736571803460109,0.972255162871278,0.9296108201552205,0.4556796633371754,0.3837867513437043,0.39427910174998,0.7776078229209241,0.6076827370306166,0.21649207231252451,not labeled,not labeled,24,39.32724,19.92818
WBGene00011811,T16H12.1,-0.3114925332554819,0.053962937191675664,-0.3644414201958925,-0.34502207083002195,-0.4505565267214706,-0.5567012742741939,-0.697366333651674,-0.5886326187650289,-0.6922804329652852,-0.2979094977202861,not labeled,not labeled,21,-43.53356,29.56404
WBGene00013809,Y116A8C.33,-0.4399119880972142,0.009218693331723316,-0.4076578088250482,-0.3475868230407935,-0.7493490928771376,-1.2630341422216702,-1.2674800694803698,-0.447458759655027,-0.893084570321677,-1.5305144511101103,not labeled,not labeled,12,-28.482285,45.08745
WBGene00018044,F35D11.3,-0.24673943281404045,0.23294045486899684,-0.16671257933465622,-0.02283089038147512,-0.1774248627080066,-0.22206606180146604,-0.39550183883681894,-0.18281102657318105,-0.2129618295930653,-0.2711668642443934,not labeled,not labeled,20,-43.343655,6.4825163
WBGene00018293,F41E6.12,-0.3923172714554815,-0.39743018753094095,-0.6526321505412511,-0.6025682356599473,-0.6084850258404337,-0.39572352513448017,-0.4146052858274159,-0.4495812044361118,-0.28893047189658283,0.2710058867961749,not labeled,not labeled,32,-56.09824,26.074078
WBGene00019441,K06B9.4,-0.23669180699250256,0.0024680603470539357,-0.17735433766300354,-0.09623112778373157,-0.18102505991203,-0.3144214189444865,-0.6014984791944302,-0.051867075833337495,-0.38242267565876986,-0.15088839413644628,not labeled,not labeled,20,-48.73754,10.949917999999998
WBGene00021542,Y43B11AL.1,-0.314707080760555,0.2737819410341267,-0.1735489812064932,-0.053792681107422524,-0.03622002938315205,-0.3885960902184564,-0.48781331333329,0.3519328462508806,-0.21842339861400184,0.37444429532569146,not labeled,not labeled,22,-4.630721599999998,10.828147
WBGene00000677,col-103,-0.2944912561409652,-0.1298106452858514,-0.2265720214217346,0.18361413276451974,0.02042183748444515,0.07995537940314001,0.36097990410283387,-0.5590279917921679,0.2681512503894723,0.5584515149015026,MF,structural molecule activity,9,40.468597,-33.326626
WBGene00008387,D1081.9,-0.24182783540583674,0.14245411621457293,-0.102375064143982,0.04372324659521887,-0.1388506490102399,-0.17730441200934433,-0.3769717661676895,-0.05572543010095643,-0.17125212415328495,-0.1223596500125428,CC,intracellular,8,-46.171116,-8.423058000000001
WBGene00014731,F02E9.8,-0.6719454727790337,-0.33542003802384635,-0.5101944304846819,-0.6238511492869279,-0.8403429345684437,-1.28780175724867,-1.7997007470049098,-0.9999994396042408,-1.0154296497664197,-1.1795489512650406,not labeled,not labeled,31,-33.072098,47.33617
WBGene00016565,C41D11.6,-0.4751277716151892,-0.1259222643293949,-0.5238309371162604,-0.4632045263761793,-0.4632045690031248,-0.36011110331878715,-0.6669179032118704,-0.7881041482065632,-0.6398242312543907,-0.8881711335579752,not labeled,not labeled,21,-39.745144,33.43097
WBGene00003843,oct-2,-0.28670772767294306,0.13384587358185307,-0.21636414929112124,-0.14057953914696594,-0.3316124832703604,-0.2191129549973949,-0.418455795086734,-0.3841166292732652,-0.2647687788530222,-0.20088539903554725,not labeled,not labeled,20,-40.9139,16.452372
WBGene00015559,npr-17,-0.4707912882266596,-0.0113597027093153,-0.4397644188812784,-0.3008662526492447,-0.7043343646823104,-0.6814702556615053,-0.6814703039458356,-0.4474587033926332,-0.7703515445959184,-0.3148731546235668,CC,cell,21,-44.63869,31.373676
WBGene00007424,C08B6.3,-0.37049093835925895,0.20578057493900734,0.16824853810590668,0.44796170638533184,0.4294177693922983,0.5782445748513716,0.4087403310129165,0.4516420813651632,0.4626270472787528,0.8463204266166588,not labeled,not labeled,6,53.97769,-17.641683999999994
WBGene00013216,Y54G11A.7,0.2437689588870775,0.495511864648229,0.3626447458035784,0.5620631261817852,0.4685897989534738,0.6008783341316892,0.4559173406669519,0.3921096881230231,0.5462857720799175,0.4227391835084671,not labeled,not labeled,2,36.696804,-0.62316513
WBGene00010309,rpn-6.2,-0.2432034086150319,0.018122116075002026,-0.2074571906557683,-0.16822192935814415,-0.2408070221687009,-0.2611933979221197,-0.5036673531671312,-0.13002565996287707,-0.3589167966800604,-0.25964884384840303,CC,intracellular,20,-47.260567,10.643085
WBGene00018123,F36H12.9,1.5849619706349498,2.241007216523529,0.12553130620639766,0.9328856104975144,1.7104928340247303,1.4474584900967606,1.89811974188156,-0.13750287476097434,0.9999997727934248,0.5405684777151087,CC,intracellular,24,49.10341,16.74661
WBGene00006628,tsp-2,0.5756247963889933,1.7572986689597199,1.873622768332499,2.5646535388590195,1.1996091516170893,1.0901979780956097,0.9953388768134293,2.17714628424722,1.4986627729248012,-0.7369653076391565,not labeled,not labeled,13,50.717415,29.2597
WBGene00014134,ZK896.3,0.44112684680549386,0.5708530900483417,0.7661542066528906,0.8561643470984546,0.9841170554832974,1.0235015272030503,1.111421368303919,1.1546334509726108,0.8763826093330316,1.1919868554265491,not labeled,not labeled,29,56.098183,17.916285000000006
WBGene00017441,F13H8.8,-0.3628776044107438,0.17993890492400055,-0.2561601868115995,-0.2899850560131636,-0.3908376689972109,-0.3712087990980049,-0.5614686613789983,-0.24591003378184784,-0.4050235334805841,-0.3032087184828276,not labeled,not labeled,20,-47.63869,16.534014000000006
WBGene00012041,T26E3.8,-0.3981635443359295,0.2606752588510304,-0.3833284946959772,-0.2869940760147633,-0.3433015758898481,-0.522678016548813,-0.7897820403089328,0.18555585911273376,-0.47079133430259995,0.2606752764939042,not labeled,not labeled,22,-8.502452,9.688913
WBGene00019072,fbxc-8,0.8570422237716411,1.0402640480811502,1.260764343626409,1.3701117267735103,1.2028170179621096,1.2720796641639502,1.4420046395312998,0.7150232806554904,1.0269671980622908,0.4815331751810348,not labeled,not labeled,24,53.237495,23.497025
WBGene00021711,wago-11,-0.3076083362225246,-0.0217494800104161,-0.3505421170077998,-0.19624716647424026,-0.2317165463119011,-0.3098363702372353,-0.5599954850055822,-0.10442649922488467,-0.3143029423636916,-0.145621109274221,not labeled,not labeled,20,-50.29787,13.336016
WBGene00011727,T12A7.6,0.3470065301977137,0.8216869781749949,0.3090387230047522,0.3783707808382051,-0.5195573371284308,-0.24518025780779684,-0.651552888721354,-0.35577703915045594,-0.7622386722364896,-1.2714914782071298,not labeled,not labeled,25,-23.063076,26.245174
WBGene00009533,F38B7.2,0.3085172554943085,1.3580946137815104,0.5671690293675802,1.0479681546872506,0.8989967643208239,1.10954108908442,1.0304806672122595,1.4079608308758598,1.011081392436079,0.26645328629765785,not labeled,not labeled,24,53.586025,21.615292
WBGene00010811,hmit-1.3,-0.25526295383231723,0.027928834098783998,-0.432458455208482,-0.4797974576614159,-0.7053412525781441,-0.7511352298974749,-1.0029714649584296,-0.914284213489248,-1.01641975861415,-1.0186733450582004,BP,transmembrane transport,31,-32.67389,39.783012
WBGene00012280,W05E10.1,0.3101027424997582,0.6990802630187947,0.19264516497676176,0.2282691305381359,0.2618072120742525,0.2957831243812397,0.21691417113237146,0.16665004692043972,0.3394865747160587,0.2885696291677657,not labeled,not labeled,16,11.851562,-7.407467
WBGene00007507,C10C5.3,0.2560353351437126,0.5427487554735322,0.2035679297991546,0.19711129438619324,0.015625173436262685,0.1067906408651318,-0.08169214435498873,-0.2915928896168323,-0.03668240876077267,0.4667919122636981,BP,small molecule metabolic process,16,5.30703,-14.246483
WBGene00016958,ilys-4,0.28818795186310275,1.289671438103159,0.7535444022362707,1.11072933903516,0.37879053324837386,0.28967151399405466,0.12658786319202875,0.1132449345458646,-0.1407694990855699,-0.3079495592261132,BP,response to stress,26,-8.592329,19.682144
WBGene00018624,F48G7.13,0.9402938995181528,1.03847427567319,1.8566357994547893,2.427171161713,2.4125983792690398,1.68536440798289,1.685364398257569,1.7678265486444698,0.5184673561479851,-0.3514718470472333,not labeled,not labeled,13,54.63117,32.91083
WBGene00012567,Y37H2A.7,-0.3897262624049027,-0.09907963855507074,-0.2675097544869276,-0.33837932552450395,-0.18536772777843247,-0.36279794643952457,-0.7300663994717409,-0.4171667778344066,-0.449491420591837,-0.4451393614005213,not labeled,not labeled,32,-51.07075,21.267292
WBGene00011105,R07E3.4,0.30446720564776264,0.2677724712321297,1.0591106854795296,1.3662565854566695,1.42954053891453,1.53390064810805,1.59397380640457,1.2845676666444297,1.5437006139421108,1.5885738646502894,BP,transmembrane transport,33,64.74739,26.313066
WBGene00003846,odd-2,0.3894350316256432,0.6565855398098286,0.6358865445743209,0.8171944804425788,0.619110858975148,0.7545676558589385,0.7235129144717636,0.808588682817609,0.5820801416159274,0.1612602952365929,MF,ion binding,2,42.628666,13.117093
WBGene00194687,F57C12.6,-0.5725785242785522,-0.5725784968305794,-0.8135865874884525,-1.1714801331361997,-0.8467534608402492,-0.6981093386560788,-1.1855553042100402,-0.9753374425540162,-1.2141244587702191,-0.545097742497509,not labeled,not labeled,12,-36.88029,46.795406
WBGene00001072,dpy-10,0.2816107184479968,0.35672064961756256,0.5431842240472378,0.4829907093408394,0.7104540439221267,0.5939279112610034,0.17181730306386456,1.8112042727091195,0.6051734064520726,1.1796741956814394,CC,extracellular space,15,27.84272,37.47023400000001
WBGene00009299,F31E9.6,-0.34487632140713664,-0.10433654009768922,-0.2881757082397165,-0.22239226539960466,-0.3117785990186848,-0.5611941964587857,-0.6561907046271092,-0.270723497928806,-0.4230479129746572,-0.1702244566904767,not labeled,not labeled,20,-47.70951,18.50094
WBGene00011791,T15H9.6,-0.3641104670911197,0.19687317596397946,-0.4561633576031934,-0.1270712325189285,-0.5409882214373605,-0.58419269508975,-0.7019800471745636,0.4634852985630733,-0.5209659357917404,0.5385462429985264,CC,intracellular,22,-5.4960318,8.105314
WBGene00014801,K08E5.1,-0.2394076265930289,-0.12888980171060282,-0.4105708761518212,-0.406118044658192,-0.7411654788827579,-0.836800700710957,-1.08108122685457,-0.836800714004398,-0.8732113766549094,-0.7453776713093152,not labeled,not labeled,31,-34.50744,40.177616
WBGene00016660,C45B2.3,-0.999999345517546,0.8479971282243994,0.7441613948116999,0.5360532170110162,0.5849627790723417,1.3785117303831012,0.8176236117223024,0.12101593240018182,0.7333546106884974,-0.17218053342990114,not labeled,not labeled,2,36.433193,13.4657545
WBGene00185097,C49C3.20,-0.9541957531422208,-0.3103397178524556,-0.17283623248903712,-0.31033972961810363,-0.7842708264420084,-1.0962146439271792,-1.6322673913661294,-2.2537551704536103,-1.6322673051276588,-0.6687936010714449,not labeled,not labeled,31,-30.338171000000006,43.640213
WBGene00016862,C52A10.1,0.24716424868802636,0.9609624817007364,0.7321547107326936,1.0353588049766491,0.7791172545361178,0.7867541300075747,0.7562295363679539,0.5223007653271523,0.5423515064849873,0.20297301972914816,not labeled,not labeled,2,41.931225,12.697215
WBGene00000191,arl-7,0.38965228783110106,1.8057564405711304,0.8815686136302183,0.9755630770037717,0.08680498217560739,0.051268832878577086,0.047666580773466194,0.19497336191376746,-0.7135464849436337,-1.6075047129764588,not labeled,not labeled,26,-14.164639,21.006794
WBGene00004745,sdc-1,-0.2020583201805053,0.23453234625663374,-0.0960612064800781,0.09369584935806684,-0.007615427934458019,-0.07834165492881162,-0.3079591342754657,0.2274261280799088,0.01820326751272283,0.023927451914923736,CC,intracellular,3,-10.307013,-31.102758
WBGene00008296,cdr-2,0.2623232166732521,0.8375980222275192,0.6173073023949947,0.7695091390767423,0.5178000609944853,0.4976522032341428,0.5481293365669178,0.07192693711328957,0.465348443698181,0.3220502068743833,BP,response to stress,2,39.599594,4.1904125
WBGene00011194,R10D12.13,-0.2801325377920829,0.08616927381051376,-0.1822232061263982,-0.08924874710890053,-0.2335999553420063,-0.25616173242882123,-0.4311084472871087,-0.08391870737464835,-0.2405359960244464,-0.12108451477063033,not labeled,not labeled,8,-49.60863,3.8328896
WBGene00014000,ZK550.6,0.2689301785941129,0.8325897488520617,0.3244819382487538,0.3673581867408409,0.05302727660027351,0.010212037325587177,-0.09029881735519217,-0.17951149463977778,-0.16065602918467015,-0.5007229015958048,MF,ion binding,26,-13.2290535,16.634249
WBGene00023284,F41B5.1,-0.3778598164787246,-0.12711178739428153,-0.34437212969915976,-0.1778225563257747,-0.4325247682390821,-0.2902308622168803,-0.5936795686531164,-0.11529598709341735,-0.20762114594475367,-0.3361202913646029,not labeled,not labeled,20,-49.76857,15.40786
WBGene00003572,ncx-7,0.29256161503595024,0.3800245163860829,0.5465856618664304,0.6444401239602264,0.8719859488457633,0.8034508296641896,0.6701959971931011,0.8268980870192628,0.8081708312310827,0.7303496024677614,BP,transmembrane transport,29,53.37829,5.9758196
WBGene00013246,Y57A10A.1,-0.2383187401204188,0.056003223867101326,-0.0685785601320914,0.041006338354435456,-0.026754115712164683,-0.12389097084033728,-0.38434658540847794,-0.028766463607612813,-0.1449390526273966,0.014171140732557319,not labeled,not labeled,0,-45.98559,-24.2137
WBGene00206459,Y80D4G.1,-0.27363396393081896,-0.0014777017025631167,0.056129049768848915,0.12038298698030125,-0.005549428224683517,-0.12408803766797585,-0.3323974865751396,-0.1354001739023456,-0.17403875959109796,-0.138648561662138,not labeled,not labeled,0,-50.600975,-19.791357
WBGene00007124,B0250.7,-0.2184953095459328,0.10308497478647816,-0.16752949979286225,-0.06704288797216497,-0.14973533064383826,-0.19949322190253935,-0.4021428620519343,-0.2365765665183792,-0.23423073468653574,-0.03224022198621146,not labeled,not labeled,8,-50.168625,2.6321445
WBGene00010148,F56D5.3,0.36492560063851975,1.254929466059279,0.8865420667463509,1.4112440548242997,0.6520768418185305,0.850016256581041,1.0225544846012795,1.2447337686942603,0.3789780607477873,-0.21886054516866604,MF,ion binding,24,46.156063,20.220242
WBGene00010897,lact-3,-0.2383491820662913,0.13255460933789998,-0.13161717241221724,-0.05328869096074396,-0.12686200761513078,-0.1362286467921452,-0.3793958376960527,-0.16925477068803566,-0.10487649130170064,-0.1761153747157298,not labeled,not labeled,8,-51.02,-0.30590463
WBGene00014978,ZC47.8,-1.0230829316007908,-0.11929848186053604,-0.3334232588724353,-0.8898163942926782,-0.4226906311533965,-0.5178477767480478,-0.7678259818769373,-1.0230826761128098,-1.807353761584332,-0.7678259732654622,not labeled,not labeled,31,-40.404766,41.35377
WBGene00017504,F16B4.2,-0.3980842287032704,0.3361822175116877,-0.398084211315326,-0.2609893045671603,-0.8296959135340289,-0.8116243006470611,-0.9366111083215528,-0.7415200620104017,-1.03801313747402,-0.7529700753758704,not labeled,not labeled,31,-32.903717,38.124928
WBGene00044166,C54C6.7,-0.4150373433116332,-0.08179392905610516,-0.8137588204192099,-0.7125600326442303,-1.3666326363620094,-1.2675851934242708,-1.3962274280475908,-1.0114045027383218,-1.240491628466151,-1.4651224882530298,not labeled,not labeled,12,-31.531712,50.11606
WBGene00219563,linc-95,-0.9999992550536289,-0.4436060987222943,-0.6500568311196915,-1.3148724351212504,-1.1178357496292808,-1.6280301866731604,-2.584960632342489,-1.54314101665467,-1.7655336820181808,-2.58496109340898,not labeled,not labeled,12,-27.351370000000006,56.362736
WBGene00016396,C34B2.11,-0.33861295018642856,-0.03028242616364629,-0.665285611615821,-0.5048209114443436,-0.557400849219869,-0.36318163663739705,-0.3659375199517676,0.008536862068821094,-0.3909801068465893,-0.07467656928814392,not labeled,not labeled,32,-52.83814200000001,17.57591
WBGene00001905,his-31,0.4964259609904733,0.5384200595145039,0.5906762959861727,0.7318040266627914,0.6898317631929379,0.3758670744433417,0.2587344340340785,0.92961080686932,0.7975072534054206,0.6520768267773924,not labeled,not labeled,6,45.173466,4.3955636
WBGene00021540,Y42H9AR.5,-0.5520476476803671,0.8764856041819868,0.6358438194456824,0.970098651924438,0.5474879474432015,0.6687942573469918,0.7369657909446534,0.4094781972360924,0.15422111861917287,-0.1397245609826241,not labeled,not labeled,2,36.318695,13.888801
WBGene00008255,C51E3.10,-0.38172318229479707,0.6588659683109714,0.4661329351449712,0.8591874740292376,0.16689746300954056,0.21459422358058333,-0.010733423031390464,0.2872956876979629,0.12382872813421565,-0.4319874048748993,not labeled,not labeled,11,5.448103400000001,-1.7143031000000002
WBGene00004151,pqn-68,-0.2537875373620784,0.1482069392686185,-0.11628401922728493,0.05150216496268989,-0.04922938824865941,-0.2687729122374867,-0.5237635448179789,-0.01826464823473728,-0.2834246491301293,-0.20183540436638392,CC,intracellular,8,-46.218613,-2.6064112
WBGene00019139,bath-1,-0.2514388036115891,0.07510152985171993,-0.23529833051628746,-0.2340641343964753,-0.2971014831574337,-0.24458803785498875,-0.5098609727290624,-0.13111958333819995,-0.12595992890566876,-0.04636192614370849,not labeled,not labeled,8,-50.58399,4.528363
WBGene00009387,glb-15,0.5420104998360227,1.40925523099615,1.4135941721056895,1.6852674959622895,1.4265332268413005,1.6635724020306704,1.4936474078535191,1.0285692991340003,1.2141249139597807,1.1890339519890905,not labeled,not labeled,13,60.354023,31.394655
WBGene00004816,skr-10,-0.28427277651124605,0.16590250689559485,-0.3208818394666189,-0.1405891675433102,-0.2544591611573868,-0.3213571330514364,-0.4243273196601027,0.2191814746655716,-0.35746864924033783,0.5677350618814412,not labeled,not labeled,22,-3.3539815,7.845811
WBGene00220093,T25C12.11,-0.461010728983557,-0.2287197774770817,0.11231704929720364,0.37340321030557,0.16676482837045015,0.2407654180858092,0.21923229672190736,1.046592905193931,0.22734487872200584,-0.2814612898424178,not labeled,not labeled,10,11.665415,22.668531
WBGene00206377,F44E5.15,-0.6229300633502612,0.32567067070015554,-0.4594313603299076,-0.622930054346166,-0.6969306574810847,-0.9269361450581036,-0.8073546457819072,-0.32427171307978586,-0.6969306432116209,0.20894710988048004,MF,nuclease activity,21,-49.69435,31.915337
WBGene00008712,F11E6.9,0.7798743566514119,-0.1429575607619169,0.4815332291716956,-0.17333111711417004,0.4013628201892434,0.6296317836168708,0.22627617937792266,2.4766506007821203,0.8112386550314543,1.154722725737269,not labeled,not labeled,15,24.627863,44.36168
WBGene00020419,acdh-4,-0.4190303992632929,0.09266087058541572,-0.3999637054273757,-0.43188296393215003,-0.5046949894368211,-0.44811148282373736,-0.5046950254048062,-0.5425270322597857,-0.5252076099485645,-0.6139621936091021,MF,ion binding,21,-39.053593,29.363077
WBGene00003067,lrg-1,-0.2322992454484547,0.06029240047101325,-0.20892865017340775,-0.1425497312490558,-0.3605723167278958,-0.31924843477688825,-0.4229887676054132,-0.7438228578672845,-0.12057802514915485,0.07497997345296348,not labeled,not labeled,32,-55.360832,13.060585
WBGene00003670,nhr-80,0.29613980054402234,0.6052567356489966,0.2858757438037145,0.33881927389655075,0.06358439589796737,0.0465193082880564,-0.05036217914279817,-0.29485143436089434,-0.08834021178582585,-0.20696221455286867,MF,ion binding,11,-4.3164234000000015,-8.919779
WBGene00006476,rhgf-2,-0.2727718635865441,0.10936477580671244,-0.1403466567168401,0.004726429207973837,-0.1030057117340384,-0.0106909580232033,-0.1989142378783164,0.6803633455073754,0.06593031998712108,0.693229747788271,BP,cell morphogenesis,1,4.3799124,13.820759
WBGene00007073,ugt-2,0.2981419337558826,0.7200811970011394,0.1203548419744216,0.20347388862016305,0.001511628180718816,0.19557228054756412,0.2417060311551911,-0.003785444076264355,0.4541981356415814,-0.14212306807676622,not labeled,not labeled,16,8.925282000000003,-10.57991
WBGene00008534,F02H6.1,-0.2646004869571552,0.09180446357911087,-0.14055030824409087,0.0478948378696753,-0.18335762760129806,-0.09154483155742543,-0.4505454014547672,0.1454662686623074,-0.14823954076247325,-0.19326625155084987,not labeled,not labeled,5,-31.453537,-12.871632
WBGene00044209,Y32F6A.6,-0.2361417688163412,0.27596232621188577,-0.4807426559161581,-0.4737448521195278,-0.5343363097816898,-0.3726587841140621,-0.4403930008397587,-0.7884195700863073,-0.3879255618289292,-0.053771136825638166,not labeled,not labeled,21,-42.837936,21.471563
WBGene00077607,T10C6.16,-0.5029265196333812,-0.2088138277237821,-0.9203825758029076,-0.7819990788772051,-0.6801195156070623,-1.03102655300708,-1.0310265963038103,-0.6719455367209122,-1.1970365552941995,-0.8821632107198552,not labeled,not labeled,12,-35.95732,45.793007
WBGene00008246,C50H2.13,-0.3826885816168968,-0.1690050855174654,-0.3231552531063553,-0.2808089435629251,-0.28977910742235835,-0.3858909808975071,-0.5237151100438879,-0.610957537241541,-0.4717516869457698,-0.6721951282922909,not labeled,not labeled,21,-39.568947,30.172356
WBGene00000001,aap-1,-0.14826302525406376,0.19559188586610787,-0.02390045134071084,0.10748215533890536,0.025903686939219742,-0.0363805834603772,-0.2855906585311105,0.10073811164746084,0.036466452305862866,-0.006097357985651364,CC,protein-containing complex,19,-3.484202,-55.221676
WBGene00000006,aat-5,0.2667148750081303,0.9291961612833166,0.35406962437532385,0.7865164604180848,0.3074845094592433,0.6522778492422265,0.7095104704578485,0.6697568196360262,0.6231458620493822,0.26671490224489425,not labeled,not labeled,2,41.014305,8.848208
WBGene00000008,aat-7,-0.40787736338818537,-0.1472255719811324,0.6343507152765202,1.2558390643944506,0.9783050815112464,1.2513235426587297,1.0988178961053094,0.6618315385013407,0.9837595160682416,1.1675306358061892,BP,transmembrane transport,29,59.028866,9.297263
WBGene00000031,abu-8,-1.1387035568063792,-0.8734656656003583,-0.6877201565663951,-1.1654212309128402,-1.6589601424350002,-1.9296068421,-2.1789672802461606,2.07752833115014,-2.0489067194455113,-1.29217687589151,BP,anatomical structure development,4,0.01629408,55.84955
WBGene00000033,abu-10,-0.980370258557384,-0.12373377538636188,-0.5459675836867612,-0.5173985328917388,-0.7975055952916543,-1.1898234834658492,-0.6979703687824559,2.1852148389282804,-1.1454294980647983,-0.6979700373770035,BP,response to stress,4,0.12473226,52.770054
WBGene00000071,acy-4,0.2148703738813218,0.6616637337789033,0.4030166597719944,0.5012278314738571,0.2824684906518655,0.32192822125561804,0.19409257794560555,0.4175454591297267,0.4957610042440788,0.006934332716250324,MF,ion binding,2,28.720062,3.8572514
WBGene00000075,adm-4,-0.1947678797324972,0.15788073817770787,-0.07499314415923664,0.028579106432493617,-0.15670077233261906,-0.1639725141423556,-0.416205826652666,0.12719848772497674,-0.10715897991904022,-0.11292107022124045,CC,cell,5,-32.549820000000004,-13.157129
WBGene00000084,aex-1,-0.138076031306678,0.10020351884143787,-0.11541749038585802,-0.2425701384768253,-0.2664733468566318,-0.1992026544992802,-0.3506581552982526,-0.578536068927745,-0.4236505339239152,-0.3048544558892736,not labeled,not labeled,20,-37.85441,15.94098
WBGene00000090,age-1,-0.16012559895536338,0.17378039504837162,-0.017806168437758174,0.10377791546576454,0.03809291213774557,-0.0427586623872962,-0.38165657665538705,0.09049676066636003,-0.042215268858099016,0.04448284060548957,CC,intracellular,19,-13.946439000000002,-60.84766
WBGene00000098,air-1,-0.09686776155266053,0.2321255260315613,-0.01772315361761123,0.12722165900965088,-0.00016996126987400828,-0.09027326595714592,-0.3397421560342142,0.09359022401745598,-0.06692238738852474,-0.05481766547440348,CC,intracellular,30,-22.619839,-37.039276
WBGene00000101,aka-1,-0.0925477625013631,0.20889444386288147,0.016420935329396258,0.11399394717128784,-0.0009894772071570301,-0.08166628344963645,-0.3950084836713925,0.02837651683872266,-0.11487088632694233,-0.09945458823696997,CC,intracellular,17,-31.30731,-51.71259000000001
WBGene00000102,akt-1,-0.11403108429385432,0.24692610720099675,0.00382802020992834,0.09398814595600058,-0.024662974331673304,-0.07948692433184322,-0.3405777933400529,0.08580291862632805,-0.06629247104651359,-0.08621672312510054,BP,anatomical structure development,30,-23.645737,-37.735973
WBGene00000105,alg-1,-0.15498322553488642,0.17818151872761054,-0.16002631609991358,-0.10333834215665404,-0.26739489928848315,-0.3318001187441197,-0.5210469004621201,0.15701007720532445,-0.3774066724652672,-0.4655358368246159,CC,intracellular,8,-40.29592,1.111079
